order_id,customer_id,order_date,channel,store_id,order_status
ORD0037069,CUST02517,2023-05-20,App,,Shipped
ORD0037070,CUST01373,2023-11-09,Store,STORE028,Shipped
ORD0037071,CUST03206,2023-08-29,Store,STORE015,Delivered
ORD0037072,CUST03792,2023-03-14,App,,Cancelled
ORD0037073,CUST00835,2024-11-21,App,,Shipped
ORD0037074,CUST01645,2023-09-20,Store,STORE006,Returned
ORD0037075,CUST03831,2023-08-06,Store,STORE014,Delivered
ORD0037076,CUST04686,2023-12-11,App,,Returned
ORD0037077,CUST04986,2024-04-21,Online,,Shipped
ORD0037078,CUST03872,2024-10-16,Store,STORE043,Delivered
ORD0037079,CUST04901,2024-11-02,Store,STORE028,Cancelled
ORD0037080,CUST04483,2024-07-21,App,,Cancelled
ORD0037081,CUST00571,2023-06-09,Store,STORE034,Shipped
ORD0037082,CUST03347,2024-05-13,App,,Cancelled
ORD0037083,CUST00718,2023-08-05,Store,STORE037,Returned
ORD0037084,CUST02580,2024-11-19,Online,,Cancelled
ORD0037085,CUST04757,2024-05-31,Store,STORE035,Returned
ORD0037086,CUST01364,2024-07-06,App,,Returned
ORD0037087,CUST03835,2024-07-02,App,,Delivered
ORD0037088,CUST02783,2023-01-11,Store,STORE003,Shipped
ORD0037089,CUST02847,2023-10-29,Store,STORE043,Returned
ORD0037090,CUST01777,2023-12-17,Store,STORE023,Cancelled
ORD0037091,CUST02895,2024-05-11,Store,STORE016,Shipped
ORD0037092,CUST01226,2024-12-29,Online,,Delivered
ORD0037093,CUST01406,2024-07-04,Online,,Returned
ORD0037094,CUST01937,2023-02-17,Store,STORE003,Shipped
ORD0037095,CUST04413,2024-04-18,Store,STORE015,Returned
ORD0037096,CUST03783,2023-04-17,App,,Returned
ORD0037097,CUST00478,2023-01-31,Online,,Returned
ORD0037098,CUST03654,2023-07-15,Online,,Cancelled
ORD0037099,CUST01652,2024-09-01,App,,Cancelled
ORD0037100,CUST03780,2024-12-28,Online,,Delivered
ORD0037101,CUST00024,2023-12-14,App,,Returned
ORD0037102,CUST03858,2023-09-24,App,,Returned
ORD0037103,CUST04197,2024-08-19,App,,Returned
ORD0037104,CUST03110,2023-01-09,Store,STORE015,Delivered
ORD0037105,CUST02965,2023-10-19,Online,,Cancelled
ORD0037106,CUST01310,2023-05-28,Store,STORE021,Returned
ORD0037107,CUST02429,2024-09-13,Online,,Delivered
ORD0037108,CUST01196,2024-10-31,App,,Delivered
ORD0037109,CUST02783,2024-06-28,Online,,Returned
ORD0037110,CUST04562,2023-03-02,Online,,Cancelled
ORD0037111,CUST02791,2024-05-25,App,,Shipped
ORD0037112,CUST03359,2024-11-16,Store,STORE044,Shipped
ORD0037113,CUST03249,2024-07-01,Online,,Delivered
ORD0037114,CUST01843,2024-10-04,Online,,Cancelled
ORD0037115,CUST03410,2023-04-13,App,,Shipped
ORD0037116,CUST02970,2024-09-02,Online,,Delivered
ORD0037117,CUST00175,2023-07-31,App,,Shipped
ORD0037118,CUST03795,2023-11-28,Online,,Delivered
ORD0037119,CUST04285,2023-12-29,Store,STORE010,Shipped
ORD0037120,CUST02498,2024-10-31,App,,Cancelled
ORD0037121,CUST03461,2023-12-09,App,,Cancelled
ORD0037122,CUST01600,2023-09-15,Online,,Delivered
ORD0037123,CUST01767,2024-09-17,Online,,Delivered
ORD0037124,CUST02344,2023-06-20,Online,,Returned
ORD0037125,CUST01287,2023-07-17,Online,,Shipped
ORD0037126,CUST03136,2023-11-11,Online,,Delivered
ORD0037127,CUST04554,2024-10-15,Store,STORE015,Delivered
ORD0037128,CUST01178,2023-05-10,Online,,Returned
ORD0037129,CUST03261,2024-10-29,App,,Delivered
ORD0037130,CUST00004,2024-06-07,Online,,Returned
ORD0037131,CUST02694,2023-05-23,App,,Shipped
ORD0037132,CUST01889,2024-12-21,App,,Returned
ORD0037133,CUST00137,2024-11-04,Store,STORE021,Cancelled
ORD0037134,CUST04714,2024-07-18,Store,STORE017,Delivered
ORD0037135,CUST03919,2024-12-06,Store,STORE030,Returned
ORD0037136,CUST04364,2024-01-20,Store,STORE005,Returned
ORD0037137,CUST01888,2023-05-20,App,,Cancelled
ORD0037138,CUST00172,2023-03-09,Online,,Returned
ORD0037139,CUST02916,2023-02-23,App,,Delivered
ORD0037140,CUST03250,2024-02-24,Store,STORE011,Shipped
ORD0037141,CUST01594,2023-02-20,Online,,Shipped
ORD0037142,CUST00849,2024-11-24,App,,Cancelled
ORD0037143,CUST04412,2023-06-03,Store,STORE035,Shipped
ORD0037144,CUST00422,2023-08-21,App,,Returned
ORD0037145,CUST02739,2024-08-01,Online,,Shipped
ORD0037146,CUST00743,2023-05-07,Store,STORE049,Delivered
ORD0037147,CUST01950,2024-07-10,Store,STORE006,Returned
ORD0037148,CUST02313,2023-01-23,App,,Delivered
ORD0037149,CUST03655,2023-12-22,Store,STORE046,Returned
ORD0037150,CUST00157,2023-01-29,Online,,Cancelled
ORD0037151,CUST04571,2023-12-21,App,,Shipped
ORD0037152,CUST02496,2023-02-11,Store,STORE045,Shipped
ORD0037153,CUST01699,2024-07-08,Online,,Cancelled
ORD0037154,CUST03972,2024-07-17,App,,Delivered
ORD0037155,CUST03912,2023-11-03,App,,Shipped
ORD0037156,CUST04682,2023-04-10,Online,,Cancelled
ORD0037157,CUST04385,2024-07-03,Store,STORE019,Delivered
ORD0037158,CUST01573,2023-06-04,App,,Shipped
ORD0037159,CUST01700,2024-05-01,Store,STORE014,Cancelled
ORD0037160,CUST03046,2024-03-29,Online,,Shipped
ORD0037161,CUST03824,2023-07-05,Store,STORE022,Delivered
ORD0037162,CUST00933,2024-03-09,App,,Delivered
ORD0037163,CUST01139,2024-02-21,Store,STORE009,Returned
ORD0037164,CUST02357,2024-01-24,Online,,Cancelled
ORD0037165,CUST04848,2024-11-08,Online,,Delivered
ORD0037166,CUST02001,2023-01-24,App,,Shipped
ORD0037167,CUST01303,2023-02-20,App,,Delivered
ORD0037168,CUST02265,2023-09-13,App,,Delivered
ORD0037169,CUST01034,2024-11-15,App,,Shipped
ORD0037170,CUST03049,2024-11-01,Online,,Shipped
ORD0037171,CUST01690,2023-10-17,App,,Cancelled
ORD0037172,CUST00922,2023-12-06,App,,Returned
ORD0037173,CUST02437,2024-02-09,Online,,Returned
ORD0037174,CUST03006,2024-07-24,App,,Delivered
ORD0037175,CUST03830,2024-01-28,App,,Delivered
ORD0037176,CUST02150,2023-10-20,App,,Cancelled
ORD0037177,CUST02391,2024-05-20,Store,STORE022,Returned
ORD0037178,CUST03540,2023-05-04,App,,Delivered
ORD0037179,CUST04634,2024-05-24,App,,Shipped
ORD0037180,CUST00591,2023-06-17,Store,STORE045,Returned
ORD0037181,CUST04673,2024-02-11,Store,STORE005,Returned
ORD0037182,CUST04333,2024-11-05,Online,,Shipped
ORD0037183,CUST04879,2024-01-28,Store,STORE043,Cancelled
ORD0037184,CUST01901,2024-06-18,App,,Cancelled
ORD0037185,CUST02505,2023-01-31,Online,,Shipped
ORD0037186,CUST03524,2023-11-08,App,,Shipped
ORD0037187,CUST04933,2023-11-09,App,,Returned
ORD0037188,CUST03690,2024-06-13,App,,Cancelled
ORD0037189,CUST00811,2024-10-22,App,,Shipped
ORD0037190,CUST02370,2024-12-20,Store,STORE020,Delivered
ORD0037191,CUST02062,2023-04-24,Store,STORE017,Shipped
ORD0037192,CUST02246,2024-04-01,Online,,Delivered
ORD0037193,CUST01307,2024-05-01,Store,STORE040,Cancelled
ORD0037194,CUST00265,2024-02-15,Store,STORE030,Shipped
ORD0037195,CUST04871,2023-07-26,Store,STORE034,Shipped
ORD0037196,CUST04013,2023-02-08,Store,STORE038,Cancelled
ORD0037197,CUST01746,2024-06-29,Store,STORE035,Delivered
ORD0037198,CUST03237,2023-04-27,Online,,Shipped
ORD0037199,CUST02989,2023-03-09,App,,Delivered
ORD0037200,CUST02291,2023-11-26,Online,,Shipped
ORD0037201,CUST01908,2023-05-30,App,,Cancelled
ORD0037202,CUST04221,2024-02-20,Store,STORE008,Delivered
ORD0037203,CUST00198,2024-12-08,Store,STORE022,Shipped
ORD0037204,CUST03222,2024-07-14,Online,,Shipped
ORD0037205,CUST02030,2023-01-04,Store,STORE024,Shipped
ORD0037206,CUST00800,2024-03-03,Online,,Returned
ORD0037207,CUST01998,2024-12-10,Store,STORE031,Delivered
ORD0037208,CUST04685,2024-12-12,Online,,Returned
ORD0037209,CUST04550,2023-01-07,Store,STORE025,Returned
ORD0037210,CUST02224,2024-08-21,Online,,Returned
ORD0037211,CUST01561,2024-07-24,App,,Cancelled
ORD0037212,CUST04214,2023-03-25,Online,,Delivered
ORD0037213,CUST02671,2024-07-15,App,,Cancelled
ORD0037214,CUST01168,2023-10-09,Online,,Returned
ORD0037215,CUST03290,2024-12-29,Store,STORE001,Returned
ORD0037216,CUST02372,2023-09-26,Online,,Delivered
ORD0037217,CUST01851,2023-11-23,Store,STORE029,Shipped
ORD0037218,CUST01067,2023-04-26,Online,,Shipped
ORD0037219,CUST03503,2024-02-05,App,,Shipped
ORD0037220,CUST03352,2023-07-12,Online,,Shipped
ORD0037221,CUST02311,2023-01-02,Store,STORE014,Cancelled
ORD0037222,CUST00110,2024-04-26,Online,,Shipped
ORD0037223,CUST02918,2023-02-16,Online,,Delivered
ORD0037224,CUST02365,2024-06-18,Store,STORE028,Returned
ORD0037225,CUST01310,2024-01-17,Online,,Shipped
ORD0037226,CUST04975,2024-03-10,Store,STORE009,Cancelled
ORD0037227,CUST02850,2023-11-16,Store,STORE042,Cancelled
ORD0037228,CUST02664,2023-08-01,Store,STORE018,Returned
ORD0037229,CUST03399,2023-07-07,App,,Returned
ORD0037230,CUST04475,2024-10-05,Store,STORE025,Delivered
ORD0037231,CUST01898,2024-01-09,Online,,Returned
ORD0037232,CUST04640,2023-01-25,Online,,Delivered
ORD0037233,CUST03149,2023-10-22,Store,STORE031,Returned
ORD0037234,CUST01539,2023-09-19,App,,Shipped
ORD0037235,CUST04935,2024-02-24,Online,,Cancelled
ORD0037236,CUST03210,2023-02-26,App,,Shipped
ORD0037237,CUST02002,2024-04-05,App,,Delivered
ORD0037238,CUST00270,2024-10-28,Online,,Shipped
ORD0037239,CUST02971,2023-09-18,Online,,Delivered
ORD0037240,CUST03603,2024-09-10,Online,,Delivered
ORD0037241,CUST03377,2024-03-08,App,,Delivered
ORD0037242,CUST01466,2023-05-25,Online,,Delivered
ORD0037243,CUST02217,2023-11-02,Store,STORE012,Delivered
ORD0037244,CUST04983,2024-03-03,App,,Shipped
ORD0037245,CUST00540,2023-10-22,App,,Shipped
ORD0037246,CUST00221,2023-01-25,Store,STORE016,Delivered
ORD0037247,CUST04801,2024-07-28,App,,Returned
ORD0037248,CUST02256,2024-08-12,Store,STORE024,Shipped
ORD0037249,CUST03762,2024-06-05,App,,Cancelled
ORD0037250,CUST03368,2024-12-10,Store,STORE013,Returned
ORD0037251,CUST03453,2023-05-18,Store,STORE014,Shipped
ORD0037252,CUST04167,2024-09-24,Store,STORE029,Returned
ORD0037253,CUST04516,2023-04-05,Store,STORE046,Shipped
ORD0037254,CUST00534,2023-12-23,Store,STORE021,Delivered
ORD0037255,CUST03275,2024-01-04,Store,STORE037,Delivered
ORD0037256,CUST02003,2024-07-18,Online,,Cancelled
ORD0037257,CUST01373,2024-08-13,App,,Returned
ORD0037258,CUST02245,2024-08-26,Store,STORE023,Shipped
ORD0037259,CUST04205,2023-04-20,Online,,Cancelled
ORD0037260,CUST04710,2023-10-09,Store,STORE042,Delivered
ORD0037261,CUST00302,2023-03-06,Online,,Shipped
ORD0037262,CUST04347,2024-02-05,Store,STORE024,Delivered
ORD0037263,CUST03705,2023-03-04,Online,,Delivered
ORD0037264,CUST04476,2024-08-02,Store,STORE022,Returned
ORD0037265,CUST03033,2024-09-10,App,,Delivered
ORD0037266,CUST01418,2024-07-23,App,,Delivered
ORD0037267,CUST01464,2023-10-04,Online,,Cancelled
ORD0037268,CUST03175,2023-04-05,Online,,Returned
ORD0037269,CUST03425,2023-07-29,App,,Shipped
ORD0037270,CUST02274,2024-03-20,Store,STORE027,Cancelled
ORD0037271,CUST00911,2024-05-20,Online,,Returned
ORD0037272,CUST00166,2024-07-13,Online,,Returned
ORD0037273,CUST04785,2024-12-20,Online,,Cancelled
ORD0037274,CUST04394,2023-01-10,Store,STORE026,Shipped
ORD0037275,CUST00207,2023-05-23,Online,,Returned
ORD0037276,CUST01753,2024-04-13,Online,,Cancelled
ORD0037277,CUST02223,2023-10-31,Store,STORE012,Shipped
ORD0037278,CUST00679,2023-05-18,Store,STORE032,Shipped
ORD0037279,CUST02475,2023-03-02,App,,Returned
ORD0037280,CUST04383,2023-06-02,Online,,Delivered
ORD0037281,CUST04251,2023-03-24,Online,,Delivered
ORD0037282,CUST01312,2023-12-11,Store,STORE000,Cancelled
ORD0037283,CUST03892,2024-05-27,App,,Shipped
ORD0037284,CUST02558,2023-10-27,Store,STORE027,Shipped
ORD0037285,CUST03643,2024-02-14,Online,,Cancelled
ORD0037286,CUST00776,2023-02-24,App,,Delivered
ORD0037287,CUST04431,2023-11-09,Store,STORE009,Cancelled
ORD0037288,CUST00682,2024-02-04,App,,Shipped
ORD0037289,CUST03176,2023-03-30,App,,Delivered
ORD0037290,CUST02515,2023-10-19,Online,,Delivered
ORD0037291,CUST01057,2023-12-15,Online,,Shipped
ORD0037292,CUST00941,2024-10-21,Online,,Cancelled
ORD0037293,CUST00209,2024-04-04,Online,,Delivered
ORD0037294,CUST00845,2024-09-20,Store,STORE017,Cancelled
ORD0037295,CUST03384,2024-07-22,Online,,Cancelled
ORD0037296,CUST02416,2024-08-18,Store,STORE004,Delivered
ORD0037297,CUST03085,2024-02-09,Online,,Shipped
ORD0037298,CUST00958,2024-05-19,Online,,Delivered
ORD0037299,CUST04554,2024-04-15,Store,STORE004,Shipped
ORD0037300,CUST03905,2024-11-06,Store,STORE038,Delivered
ORD0037301,CUST03776,2023-01-12,App,,Returned
ORD0037302,CUST01824,2024-09-07,App,,Shipped
ORD0037303,CUST04918,2024-10-19,Online,,Delivered
ORD0037304,CUST02801,2024-10-10,Online,,Delivered
ORD0037305,CUST04445,2023-07-13,App,,Delivered
ORD0037306,CUST01993,2024-02-09,App,,Delivered
ORD0037307,CUST02221,2023-12-28,Store,STORE040,Returned
ORD0037308,CUST02392,2023-06-19,Store,STORE041,Returned
ORD0037309,CUST00843,2024-06-13,App,,Cancelled
ORD0037310,CUST00676,2024-01-07,Online,,Delivered
ORD0037311,CUST02177,2023-04-01,Store,STORE013,Returned
ORD0037312,CUST03711,2023-09-01,Store,STORE044,Shipped
ORD0037313,CUST03165,2023-03-13,Store,STORE010,Returned
ORD0037314,CUST04110,2023-03-01,App,,Cancelled
ORD0037315,CUST02649,2024-11-11,Online,,Shipped
ORD0037316,CUST04349,2023-08-27,Online,,Returned
ORD0037317,CUST00817,2023-05-12,Store,STORE014,Returned
ORD0037318,CUST02684,2024-03-25,Store,STORE036,Returned
ORD0037319,CUST03060,2024-09-20,App,,Shipped
ORD0037320,CUST03250,2023-10-07,App,,Shipped
ORD0037321,CUST00176,2023-12-03,Store,STORE002,Returned
ORD0037322,CUST03853,2023-03-16,Store,STORE030,Returned
ORD0037323,CUST01140,2024-03-28,Store,STORE019,Shipped
ORD0037324,CUST04825,2023-05-13,Store,STORE018,Cancelled
ORD0037325,CUST02041,2024-01-23,App,,Delivered
ORD0037326,CUST02472,2024-03-01,App,,Cancelled
ORD0037327,CUST03692,2024-04-15,Store,STORE010,Delivered
ORD0037328,CUST00744,2024-04-05,Store,STORE032,Shipped
ORD0037329,CUST02391,2023-01-01,App,,Returned
ORD0037330,CUST04016,2024-04-24,App,,Cancelled
ORD0037331,CUST02411,2023-04-13,App,,Cancelled
ORD0037332,CUST01570,2023-08-19,Store,STORE005,Shipped
ORD0037333,CUST01920,2023-09-09,Online,,Shipped
ORD0037334,CUST00362,2023-02-16,Store,STORE028,Delivered
ORD0037335,CUST04451,2024-09-29,Online,,Returned
ORD0037336,CUST01449,2024-08-19,Store,STORE008,Returned
ORD0037337,CUST03273,2024-03-25,App,,Returned
ORD0037338,CUST03592,2023-02-21,App,,Shipped
ORD0037339,CUST01324,2023-02-24,Store,STORE006,Returned
ORD0037340,CUST01334,2024-06-01,Store,STORE035,Delivered
ORD0037341,CUST01742,2024-04-10,App,,Cancelled
ORD0037342,CUST02918,2023-03-05,Online,,Delivered
ORD0037343,CUST00388,2024-08-03,App,,Delivered
ORD0037344,CUST00460,2024-03-25,Store,STORE006,Returned
ORD0037345,CUST03409,2024-10-20,App,,Delivered
ORD0037346,CUST01986,2024-08-28,App,,Returned
ORD0037347,CUST04675,2024-03-11,Store,STORE028,Delivered
ORD0037348,CUST01441,2024-01-15,App,,Shipped
ORD0037349,CUST03354,2023-09-07,Online,,Cancelled
ORD0037350,CUST04450,2024-08-28,Store,STORE037,Delivered
ORD0037351,CUST03486,2024-01-04,App,,Shipped
ORD0037352,CUST00098,2024-08-30,Online,,Returned
ORD0037353,CUST03488,2024-03-14,Online,,Cancelled
ORD0037354,CUST04062,2024-02-20,Online,,Delivered
ORD0037355,CUST01394,2023-04-29,Online,,Delivered
ORD0037356,CUST03550,2024-03-31,Online,,Cancelled
ORD0037357,CUST01623,2023-05-02,App,,Cancelled
ORD0037358,CUST02402,2023-01-08,App,,Returned
ORD0037359,CUST02146,2023-02-08,App,,Cancelled
ORD0037360,CUST02999,2023-07-31,App,,Delivered
ORD0037361,CUST03131,2023-12-14,App,,Shipped
ORD0037362,CUST04803,2024-04-03,Store,STORE006,Shipped
ORD0037363,CUST00904,2023-09-27,Store,STORE021,Cancelled
ORD0037364,CUST02946,2024-08-10,Store,STORE033,Delivered
ORD0037365,CUST03837,2024-10-25,App,,Delivered
ORD0037366,CUST01417,2024-09-05,Store,STORE006,Shipped
ORD0037367,CUST02188,2024-12-30,Online,,Returned
ORD0037368,CUST03006,2024-05-31,App,,Returned
ORD0037369,CUST01069,2023-08-16,Online,,Shipped
ORD0037370,CUST03460,2024-02-08,Store,STORE005,Returned
ORD0037371,CUST01401,2024-04-16,Online,,Shipped
ORD0037372,CUST04786,2023-09-27,Online,,Returned
ORD0037373,CUST03320,2024-01-17,Store,STORE003,Shipped
ORD0037374,CUST01114,2024-03-25,App,,Cancelled
ORD0037375,CUST01901,2024-03-02,App,,Shipped
ORD0037376,CUST04410,2023-08-30,App,,Shipped
ORD0037377,CUST01684,2023-07-15,Store,STORE013,Shipped
ORD0037378,CUST02030,2024-11-12,Store,STORE014,Delivered
ORD0037379,CUST01348,2024-08-24,App,,Cancelled
ORD0037380,CUST01249,2023-04-20,Online,,Delivered
ORD0037381,CUST00603,2024-02-16,Online,,Returned
ORD0037382,CUST04983,2024-08-03,Store,STORE001,Cancelled
ORD0037383,CUST03671,2023-04-28,Store,STORE027,Shipped
ORD0037384,CUST02130,2024-08-15,App,,Delivered
ORD0037385,CUST04049,2023-02-03,Online,,Delivered
ORD0037386,CUST01066,2023-04-23,Online,,Delivered
ORD0037387,CUST00844,2024-02-20,App,,Shipped
ORD0037388,CUST03771,2023-08-15,Online,,Shipped
ORD0037389,CUST03545,2024-06-29,Store,STORE031,Returned
ORD0037390,CUST02359,2023-01-19,Online,,Returned
ORD0037391,CUST04896,2023-04-04,App,,Returned
ORD0037392,CUST01785,2024-10-25,Online,,Shipped
ORD0037393,CUST04819,2023-10-19,Store,STORE022,Returned
ORD0037394,CUST00355,2024-07-09,App,,Delivered
ORD0037395,CUST01355,2023-11-09,Online,,Shipped
ORD0037396,CUST01055,2023-01-28,Online,,Shipped
ORD0037397,CUST02743,2024-10-25,App,,Cancelled
ORD0037398,CUST00112,2023-05-20,Online,,Returned
ORD0037399,CUST00042,2023-10-29,App,,Returned
ORD0037400,CUST03642,2024-12-29,Store,STORE038,Returned
ORD0037401,CUST01415,2023-03-13,App,,Cancelled
ORD0037402,CUST01102,2023-08-12,Store,STORE009,Cancelled
ORD0037403,CUST03734,2023-06-10,App,,Returned
ORD0037404,CUST00052,2023-08-31,Online,,Cancelled
ORD0037405,CUST01562,2024-12-22,Store,STORE027,Shipped
ORD0037406,CUST03740,2023-12-26,Online,,Shipped
ORD0037407,CUST02081,2024-11-12,App,,Delivered
ORD0037408,CUST01414,2023-09-05,Online,,Cancelled
ORD0037409,CUST00314,2023-10-06,App,,Shipped
ORD0037410,CUST01451,2023-06-27,App,,Cancelled
ORD0037411,CUST02377,2023-05-24,App,,Shipped
ORD0037412,CUST04501,2024-11-09,Online,,Shipped
ORD0037413,CUST04775,2024-08-01,App,,Cancelled
ORD0037414,CUST03151,2023-08-21,Store,STORE029,Returned
ORD0037415,CUST03630,2024-01-20,Online,,Delivered
ORD0037416,CUST01200,2023-02-13,App,,Shipped
ORD0037417,CUST04437,2023-11-17,Online,,Returned
ORD0037418,CUST03815,2024-07-16,App,,Shipped
ORD0037419,CUST00743,2023-08-27,Online,,Shipped
ORD0037420,CUST04597,2024-01-12,Store,STORE044,Cancelled
ORD0037421,CUST03488,2024-03-04,Online,,Returned
ORD0037422,CUST01796,2024-05-25,Online,,Delivered
ORD0037423,CUST03464,2024-02-01,App,,Shipped
ORD0037424,CUST01707,2023-06-23,Online,,Returned
ORD0037425,CUST04901,2023-07-12,Store,STORE009,Shipped
ORD0037426,CUST00168,2024-12-01,Online,,Cancelled
ORD0037427,CUST04146,2023-02-07,Store,STORE041,Cancelled
ORD0037428,CUST04483,2023-12-07,App,,Shipped
ORD0037429,CUST04223,2023-09-10,App,,Cancelled
ORD0037430,CUST02962,2023-09-26,App,,Cancelled
ORD0037431,CUST03207,2023-02-16,Store,STORE034,Returned
ORD0037432,CUST04124,2024-04-08,Store,STORE020,Shipped
ORD0037433,CUST02866,2023-06-16,App,,Delivered
ORD0037434,CUST04014,2023-04-25,App,,Returned
ORD0037435,CUST04364,2023-11-10,Online,,Shipped
ORD0037436,CUST03474,2024-02-05,Online,,Delivered
ORD0037437,CUST00982,2024-04-16,Store,STORE048,Returned
ORD0037438,CUST03121,2023-02-01,Online,,Delivered
ORD0037439,CUST02424,2024-02-25,Store,STORE020,Shipped
ORD0037440,CUST03606,2024-07-11,Store,STORE010,Cancelled
ORD0037441,CUST03005,2023-05-10,Online,,Shipped
ORD0037442,CUST02799,2023-04-03,Online,,Cancelled
ORD0037443,CUST04519,2024-01-03,Online,,Returned
ORD0037444,CUST04240,2024-03-30,Online,,Shipped
ORD0037445,CUST04562,2023-02-17,Store,STORE004,Delivered
ORD0037446,CUST02186,2024-05-07,Online,,Delivered
ORD0037447,CUST02927,2023-01-19,Online,,Shipped
ORD0037448,CUST02559,2023-02-12,Store,STORE022,Delivered
ORD0037449,CUST01383,2023-05-13,Online,,Returned
ORD0037450,CUST02158,2023-10-03,App,,Returned
ORD0037451,CUST04249,2023-03-30,Online,,Delivered
ORD0037452,CUST04643,2024-10-03,Store,STORE044,Cancelled
ORD0037453,CUST03468,2024-04-29,Store,STORE033,Cancelled
ORD0037454,CUST03873,2023-01-08,App,,Shipped
ORD0037455,CUST03458,2023-01-28,Online,,Cancelled
ORD0037456,CUST00955,2023-06-21,Online,,Cancelled
ORD0037457,CUST02890,2023-06-30,App,,Cancelled
ORD0037458,CUST00963,2024-03-20,Online,,Shipped
ORD0037459,CUST01843,2024-02-16,Store,STORE048,Cancelled
ORD0037460,CUST01092,2024-01-01,Store,STORE037,Shipped
ORD0037461,CUST04768,2024-01-28,App,,Shipped
ORD0037462,CUST00648,2024-12-26,Online,,Delivered
ORD0037463,CUST01870,2024-03-03,App,,Delivered
ORD0037464,CUST02093,2024-10-31,App,,Returned
ORD0037465,CUST04837,2023-04-27,Online,,Shipped
ORD0037466,CUST04391,2023-04-26,App,,Cancelled
ORD0037467,CUST04572,2023-05-16,Online,,Cancelled
ORD0037468,CUST04311,2023-04-07,Online,,Delivered
ORD0037469,CUST04137,2023-12-18,Store,STORE048,Returned
ORD0037470,CUST04107,2023-07-02,Online,,Delivered
ORD0037471,CUST04021,2024-01-11,Online,,Returned
ORD0037472,CUST00695,2023-02-15,Online,,Delivered
ORD0037473,CUST00006,2023-12-10,Store,STORE014,Cancelled
ORD0037474,CUST01317,2023-05-07,App,,Delivered
ORD0037475,CUST00294,2023-08-15,Store,STORE041,Shipped
ORD0037476,CUST01670,2023-08-27,Online,,Returned
ORD0037477,CUST00738,2024-06-13,App,,Returned
ORD0037478,CUST03652,2024-04-08,Store,STORE039,Delivered
ORD0037479,CUST04304,2023-11-02,Store,STORE010,Returned
ORD0037480,CUST04655,2024-06-09,Online,,Returned
ORD0037481,CUST00783,2023-10-30,App,,Returned
ORD0037482,CUST00005,2024-01-13,Store,STORE018,Cancelled
ORD0037483,CUST02920,2023-09-02,App,,Delivered
ORD0037484,CUST00742,2024-10-04,Online,,Delivered
ORD0037485,CUST03885,2023-04-02,App,,Shipped
ORD0037486,CUST03860,2024-04-21,App,,Shipped
ORD0037487,CUST02179,2023-10-13,Store,STORE017,Cancelled
ORD0037488,CUST00617,2024-03-04,Store,STORE003,Delivered
ORD0037489,CUST02460,2023-12-07,App,,Shipped
ORD0037490,CUST00452,2023-01-25,Online,,Shipped
ORD0037491,CUST02904,2024-04-18,Online,,Shipped
ORD0037492,CUST03422,2024-11-18,App,,Delivered
ORD0037493,CUST00755,2024-12-30,Store,STORE022,Delivered
ORD0037494,CUST01103,2023-12-14,Online,,Cancelled
ORD0037495,CUST01305,2023-08-08,Store,STORE010,Returned
ORD0037496,CUST01679,2023-03-11,Store,STORE039,Delivered
ORD0037497,CUST01253,2024-05-22,Online,,Returned
ORD0037498,CUST00604,2023-04-14,Store,STORE005,Delivered
ORD0037499,CUST00936,2023-06-14,App,,Delivered
ORD0037500,CUST04092,2024-04-21,Online,,Delivered
ORD0037501,CUST00986,2023-10-06,App,,Delivered
ORD0037502,CUST01580,2023-12-24,Online,,Shipped
ORD0037503,CUST04511,2023-02-12,Store,STORE001,Cancelled
ORD0037504,CUST00862,2024-08-20,Store,STORE030,Returned
ORD0037505,CUST04615,2023-12-21,App,,Delivered
ORD0037506,CUST03611,2023-02-13,Online,,Cancelled
ORD0037507,CUST00892,2023-06-06,App,,Cancelled
ORD0037508,CUST00795,2023-07-22,Online,,Shipped
ORD0037509,CUST04645,2023-11-19,Store,STORE020,Delivered
ORD0037510,CUST00591,2023-11-22,Store,STORE005,Shipped
ORD0037511,CUST01187,2023-11-05,Store,STORE013,Delivered
ORD0037512,CUST03673,2023-05-03,Store,STORE010,Shipped
ORD0037513,CUST02783,2023-10-03,Store,STORE026,Shipped
ORD0037514,CUST03509,2024-05-26,Store,STORE004,Delivered
ORD0037515,CUST03286,2024-12-06,Store,STORE041,Delivered
ORD0037516,CUST04511,2024-04-23,Online,,Cancelled
ORD0037517,CUST00124,2023-04-02,Online,,Shipped
ORD0037518,CUST04132,2023-04-10,App,,Delivered
ORD0037519,CUST03126,2023-10-13,Online,,Returned
ORD0037520,CUST03852,2023-02-10,Store,STORE014,Returned
ORD0037521,CUST04008,2024-10-22,App,,Delivered
ORD0037522,CUST01966,2024-11-24,Store,STORE024,Shipped
ORD0037523,CUST03582,2023-03-27,Store,STORE016,Cancelled
ORD0037524,CUST04246,2024-05-18,App,,Cancelled
ORD0037525,CUST03281,2023-05-23,Online,,Shipped
ORD0037526,CUST04383,2023-07-05,Online,,Cancelled
ORD0037527,CUST04207,2023-03-14,Online,,Shipped
ORD0037528,CUST01295,2023-12-28,Store,STORE027,Shipped
ORD0037529,CUST03006,2024-09-02,Online,,Delivered
ORD0037530,CUST02679,2024-03-13,Online,,Delivered
ORD0037531,CUST02404,2024-07-24,Store,STORE037,Cancelled
ORD0037532,CUST04272,2023-02-08,Online,,Returned
ORD0037533,CUST00574,2023-03-06,Store,STORE036,Cancelled
