product_id,warehouse_id,stock_quantity,last_updated
PROD00634,WH002,264,2026-04-13
PROD00634,WH003,434,2026-04-13
PROD00634,WH004,836,2026-04-13
PROD00634,WH005,851,2026-04-13
PROD00634,WH006,737,2026-04-13
PROD00634,WH007,369,2026-04-13
PROD00634,WH008,178,2026-04-13
PROD00634,WH009,779,2026-04-13
PROD00635,WH000,205,2026-04-13
PROD00635,WH001,697,2026-04-13
PROD00635,WH002,880,2026-04-13
PROD00635,WH003,881,2026-04-13
PROD00635,WH004,991,2026-04-13
PROD00635,WH005,462,2026-04-13
PROD00635,WH006,893,2026-04-13
PROD00635,WH007,228,2026-04-13
PROD00635,WH008,506,2026-04-13
PROD00635,WH009,782,2026-04-13
PROD00636,WH000,847,2026-04-13
PROD00636,WH001,797,2026-04-13
PROD00636,WH002,847,2026-04-13
PROD00636,WH003,836,2026-04-13
PROD00636,WH004,978,2026-04-13
PROD00636,WH005,636,2026-04-13
PROD00636,WH006,925,2026-04-13
PROD00636,WH007,426,2026-04-13
PROD00636,WH008,9,2026-04-13
PROD00636,WH009,696,2026-04-13
PROD00637,WH000,889,2026-04-13
PROD00637,WH001,389,2026-04-13
PROD00637,WH002,618,2026-04-13
PROD00637,WH003,853,2026-04-13
PROD00637,WH004,746,2026-04-13
PROD00637,WH005,201,2026-04-13
PROD00637,WH006,976,2026-04-13
PROD00637,WH007,498,2026-04-13
PROD00637,WH008,879,2026-04-13
PROD00637,WH009,715,2026-04-13
PROD00638,WH000,14,2026-04-13
PROD00638,WH001,920,2026-04-13
PROD00638,WH002,278,2026-04-13
PROD00638,WH003,79,2026-04-13
PROD00638,WH004,965,2026-04-13
PROD00638,WH005,549,2026-04-13
PROD00638,WH006,87,2026-04-13
PROD00638,WH007,950,2026-04-13
PROD00638,WH008,134,2026-04-13
PROD00638,WH009,670,2026-04-13
PROD00639,WH000,929,2026-04-13
PROD00639,WH001,393,2026-04-13
PROD00639,WH002,298,2026-04-13
PROD00639,WH003,837,2026-04-13
PROD00639,WH004,289,2026-04-13
PROD00639,WH005,705,2026-04-13
PROD00639,WH006,913,2026-04-13
PROD00639,WH007,558,2026-04-13
PROD00639,WH008,878,2026-04-13
PROD00639,WH009,922,2026-04-13
PROD00640,WH000,512,2026-04-13
PROD00640,WH001,23,2026-04-13
PROD00640,WH002,142,2026-04-13
PROD00640,WH003,112,2026-04-13
PROD00640,WH004,724,2026-04-13
PROD00640,WH005,582,2026-04-13
PROD00640,WH006,203,2026-04-13
PROD00640,WH007,614,2026-04-13
PROD00640,WH008,521,2026-04-13
PROD00640,WH009,453,2026-04-13
PROD00641,WH000,372,2026-04-13
PROD00641,WH001,45,2026-04-13
PROD00641,WH002,691,2026-04-13
PROD00641,WH003,96,2026-04-13
PROD00641,WH004,389,2026-04-13
PROD00641,WH005,327,2026-04-13
PROD00641,WH006,850,2026-04-13
PROD00641,WH007,870,2026-04-13
PROD00641,WH008,65,2026-04-13
PROD00641,WH009,362,2026-04-13
PROD00642,WH000,428,2026-04-13
PROD00642,WH001,257,2026-04-13
PROD00642,WH002,254,2026-04-13
PROD00642,WH003,132,2026-04-13
PROD00642,WH004,393,2026-04-13
PROD00642,WH005,934,2026-04-13
PROD00642,WH006,260,2026-04-13
PROD00642,WH007,682,2026-04-13
PROD00642,WH008,88,2026-04-13
PROD00642,WH009,942,2026-04-13
PROD00643,WH000,388,2026-04-13
PROD00643,WH001,462,2026-04-13
PROD00643,WH002,252,2026-04-13
PROD00643,WH003,691,2026-04-13
PROD00643,WH004,59,2026-04-13
PROD00643,WH005,930,2026-04-13
PROD00643,WH006,965,2026-04-13
PROD00643,WH007,777,2026-04-13
PROD00643,WH008,239,2026-04-13
PROD00643,WH009,612,2026-04-13
PROD00644,WH000,817,2026-04-13
PROD00644,WH001,299,2026-04-13
PROD00644,WH002,681,2026-04-13
PROD00644,WH003,442,2026-04-13
PROD00644,WH004,150,2026-04-13
PROD00644,WH005,944,2026-04-13
PROD00644,WH006,38,2026-04-13
PROD00644,WH007,635,2026-04-13
PROD00644,WH008,810,2026-04-13
PROD00644,WH009,595,2026-04-13
PROD00645,WH000,150,2026-04-13
PROD00645,WH001,140,2026-04-13
PROD00645,WH002,213,2026-04-13
PROD00645,WH003,945,2026-04-13
PROD00645,WH004,609,2026-04-13
PROD00645,WH005,125,2026-04-13
PROD00645,WH006,590,2026-04-13
PROD00645,WH007,510,2026-04-13
PROD00645,WH008,873,2026-04-13
PROD00645,WH009,761,2026-04-13
PROD00646,WH000,676,2026-04-13
PROD00646,WH001,94,2026-04-13
PROD00646,WH002,856,2026-04-13
PROD00646,WH003,106,2026-04-13
PROD00646,WH004,450,2026-04-13
PROD00646,WH005,510,2026-04-13
PROD00646,WH006,194,2026-04-13
PROD00646,WH007,772,2026-04-13
PROD00646,WH008,856,2026-04-13
PROD00646,WH009,978,2026-04-13
PROD00647,WH000,171,2026-04-13
PROD00647,WH001,454,2026-04-13
PROD00647,WH002,786,2026-04-13
PROD00647,WH003,874,2026-04-13
PROD00647,WH004,678,2026-04-13
PROD00647,WH005,946,2026-04-13
PROD00647,WH006,287,2026-04-13
PROD00647,WH007,122,2026-04-13
PROD00647,WH008,474,2026-04-13
PROD00647,WH009,988,2026-04-13
PROD00648,WH000,937,2026-04-13
PROD00648,WH001,571,2026-04-13
PROD00648,WH002,423,2026-04-13
PROD00648,WH003,221,2026-04-13
PROD00648,WH004,173,2026-04-13
PROD00648,WH005,220,2026-04-13
PROD00648,WH006,1,2026-04-13
PROD00648,WH007,423,2026-04-13
PROD00648,WH008,750,2026-04-13
PROD00648,WH009,455,2026-04-13
PROD00649,WH000,38,2026-04-13
PROD00649,WH001,659,2026-04-13
PROD00649,WH002,83,2026-04-13
PROD00649,WH003,257,2026-04-13
PROD00649,WH004,183,2026-04-13
PROD00649,WH005,678,2026-04-13
PROD00649,WH006,452,2026-04-13
PROD00649,WH007,16,2026-04-13
PROD00649,WH008,495,2026-04-13
PROD00649,WH009,912,2026-04-13
PROD00650,WH000,853,2026-04-13
PROD00650,WH001,764,2026-04-13
PROD00650,WH002,778,2026-04-13
PROD00650,WH003,424,2026-04-13
PROD00650,WH004,841,2026-04-13
PROD00650,WH005,907,2026-04-13
PROD00650,WH006,148,2026-04-13
PROD00650,WH007,774,2026-04-13
PROD00650,WH008,459,2026-04-13
PROD00650,WH009,218,2026-04-13
PROD00651,WH000,885,2026-04-13
PROD00651,WH001,823,2026-04-13
PROD00651,WH002,801,2026-04-13
PROD00651,WH003,19,2026-04-13
PROD00651,WH004,60,2026-04-13
PROD00651,WH005,565,2026-04-13
PROD00651,WH006,163,2026-04-13
PROD00651,WH007,386,2026-04-13
PROD00651,WH008,500,2026-04-13
PROD00651,WH009,189,2026-04-13
PROD00652,WH000,490,2026-04-13
PROD00652,WH001,640,2026-04-13
PROD00652,WH002,654,2026-04-13
PROD00652,WH003,920,2026-04-13
PROD00652,WH004,434,2026-04-13
PROD00652,WH005,1,2026-04-13
PROD00652,WH006,471,2026-04-13
PROD00652,WH007,460,2026-04-13
PROD00652,WH008,41,2026-04-13
PROD00652,WH009,512,2026-04-13
PROD00653,WH000,499,2026-04-13
PROD00653,WH001,188,2026-04-13
PROD00653,WH002,493,2026-04-13
PROD00653,WH003,978,2026-04-13
PROD00653,WH004,672,2026-04-13
PROD00653,WH005,477,2026-04-13
PROD00653,WH006,41,2026-04-13
PROD00653,WH007,907,2026-04-13
PROD00653,WH008,695,2026-04-13
PROD00653,WH009,150,2026-04-13
PROD00654,WH000,437,2026-04-13
PROD00654,WH001,702,2026-04-13
PROD00654,WH002,624,2026-04-13
PROD00654,WH003,408,2026-04-13
PROD00654,WH004,276,2026-04-13
PROD00654,WH005,548,2026-04-13
PROD00654,WH006,931,2026-04-13
PROD00654,WH007,604,2026-04-13
PROD00654,WH008,341,2026-04-13
PROD00654,WH009,982,2026-04-13
PROD00655,WH000,759,2026-04-13
PROD00655,WH001,271,2026-04-13
PROD00655,WH002,402,2026-04-13
PROD00655,WH003,283,2026-04-13
PROD00655,WH004,741,2026-04-13
PROD00655,WH005,525,2026-04-13
PROD00655,WH006,740,2026-04-13
PROD00655,WH007,135,2026-04-13
PROD00655,WH008,102,2026-04-13
PROD00655,WH009,524,2026-04-13
PROD00656,WH000,706,2026-04-13
PROD00656,WH001,510,2026-04-13
PROD00656,WH002,732,2026-04-13
PROD00656,WH003,816,2026-04-13
PROD00656,WH004,261,2026-04-13
PROD00656,WH005,976,2026-04-13
PROD00656,WH006,238,2026-04-13
PROD00656,WH007,496,2026-04-13
PROD00656,WH008,474,2026-04-13
PROD00656,WH009,971,2026-04-13
PROD00657,WH000,737,2026-04-13
PROD00657,WH001,490,2026-04-13
PROD00657,WH002,951,2026-04-13
PROD00657,WH003,371,2026-04-13
PROD00657,WH004,105,2026-04-13
PROD00657,WH005,780,2026-04-13
PROD00657,WH006,323,2026-04-13
PROD00657,WH007,454,2026-04-13
PROD00657,WH008,435,2026-04-13
PROD00657,WH009,668,2026-04-13
PROD00658,WH000,621,2026-04-13
PROD00658,WH001,19,2026-04-13
PROD00658,WH002,210,2026-04-13
PROD00658,WH003,182,2026-04-13
PROD00658,WH004,812,2026-04-13
PROD00658,WH005,189,2026-04-13
PROD00658,WH006,873,2026-04-13
PROD00658,WH007,732,2026-04-13
PROD00658,WH008,236,2026-04-13
PROD00658,WH009,476,2026-04-13
PROD00659,WH000,269,2026-04-13
PROD00659,WH001,925,2026-04-13
PROD00659,WH002,908,2026-04-13
PROD00659,WH003,321,2026-04-13
PROD00659,WH004,736,2026-04-13
PROD00659,WH005,215,2026-04-13
PROD00659,WH006,33,2026-04-13
PROD00659,WH007,52,2026-04-13
PROD00659,WH008,672,2026-04-13
PROD00659,WH009,859,2026-04-13
PROD00660,WH000,887,2026-04-13
PROD00660,WH001,417,2026-04-13
PROD00660,WH002,185,2026-04-13
PROD00660,WH003,418,2026-04-13
PROD00660,WH004,957,2026-04-13
PROD00660,WH005,214,2026-04-13
PROD00660,WH006,270,2026-04-13
PROD00660,WH007,447,2026-04-13
PROD00660,WH008,155,2026-04-13
PROD00660,WH009,7,2026-04-13
PROD00661,WH000,849,2026-04-13
PROD00661,WH001,970,2026-04-13
PROD00661,WH002,749,2026-04-13
PROD00661,WH003,797,2026-04-13
PROD00661,WH004,378,2026-04-13
PROD00661,WH005,680,2026-04-13
PROD00661,WH006,362,2026-04-13
PROD00661,WH007,106,2026-04-13
PROD00661,WH008,605,2026-04-13
PROD00661,WH009,206,2026-04-13
PROD00662,WH000,808,2026-04-13
PROD00662,WH001,600,2026-04-13
PROD00662,WH002,965,2026-04-13
PROD00662,WH003,491,2026-04-13
PROD00662,WH004,536,2026-04-13
PROD00662,WH005,766,2026-04-13
PROD00662,WH006,540,2026-04-13
PROD00662,WH007,323,2026-04-13
PROD00662,WH008,400,2026-04-13
PROD00662,WH009,803,2026-04-13
PROD00663,WH000,454,2026-04-13
PROD00663,WH001,727,2026-04-13
PROD00663,WH002,526,2026-04-13
PROD00663,WH003,822,2026-04-13
PROD00663,WH004,909,2026-04-13
PROD00663,WH005,292,2026-04-13
PROD00663,WH006,832,2026-04-13
PROD00663,WH007,874,2026-04-13
PROD00663,WH008,898,2026-04-13
PROD00663,WH009,316,2026-04-13
PROD00664,WH000,783,2026-04-13
PROD00664,WH001,176,2026-04-13
PROD00664,WH002,577,2026-04-13
PROD00664,WH003,946,2026-04-13
PROD00664,WH004,355,2026-04-13
PROD00664,WH005,693,2026-04-13
PROD00664,WH006,134,2026-04-13
PROD00664,WH007,623,2026-04-13
PROD00664,WH008,99,2026-04-13
PROD00664,WH009,830,2026-04-13
PROD00665,WH000,601,2026-04-13
PROD00665,WH001,530,2026-04-13
PROD00665,WH002,443,2026-04-13
PROD00665,WH003,970,2026-04-13
PROD00665,WH004,911,2026-04-13
PROD00665,WH005,298,2026-04-13
PROD00665,WH006,508,2026-04-13
PROD00665,WH007,106,2026-04-13
PROD00665,WH008,873,2026-04-13
PROD00665,WH009,154,2026-04-13
PROD00666,WH000,619,2026-04-13
PROD00666,WH001,838,2026-04-13
PROD00666,WH002,468,2026-04-13
PROD00666,WH003,300,2026-04-13
PROD00666,WH004,853,2026-04-13
PROD00666,WH005,903,2026-04-13
PROD00666,WH006,641,2026-04-13
PROD00666,WH007,972,2026-04-13
PROD00666,WH008,641,2026-04-13
PROD00666,WH009,663,2026-04-13
PROD00667,WH000,538,2026-04-13
PROD00667,WH001,862,2026-04-13
PROD00667,WH002,274,2026-04-13
PROD00667,WH003,730,2026-04-13
PROD00667,WH004,390,2026-04-13
PROD00667,WH005,363,2026-04-13
PROD00667,WH006,568,2026-04-13
PROD00667,WH007,378,2026-04-13
PROD00667,WH008,389,2026-04-13
PROD00667,WH009,529,2026-04-13
PROD00668,WH000,484,2026-04-13
PROD00668,WH001,802,2026-04-13
PROD00668,WH002,44,2026-04-13
PROD00668,WH003,886,2026-04-13
PROD00668,WH004,228,2026-04-13
PROD00668,WH005,798,2026-04-13
PROD00668,WH006,888,2026-04-13
PROD00668,WH007,487,2026-04-13
PROD00668,WH008,678,2026-04-13
PROD00668,WH009,199,2026-04-13
PROD00669,WH000,157,2026-04-13
PROD00669,WH001,433,2026-04-13
PROD00669,WH002,413,2026-04-13
PROD00669,WH003,507,2026-04-13
PROD00669,WH004,27,2026-04-13
PROD00669,WH005,790,2026-04-13
PROD00669,WH006,985,2026-04-13
PROD00669,WH007,770,2026-04-13
PROD00669,WH008,513,2026-04-13
PROD00669,WH009,840,2026-04-13
PROD00670,WH000,553,2026-04-13
PROD00670,WH001,471,2026-04-13
PROD00670,WH002,40,2026-04-13
PROD00670,WH003,721,2026-04-13
PROD00670,WH004,714,2026-04-13
PROD00670,WH005,858,2026-04-13
PROD00670,WH006,762,2026-04-13
PROD00670,WH007,262,2026-04-13
PROD00670,WH008,372,2026-04-13
PROD00670,WH009,283,2026-04-13
PROD00671,WH000,48,2026-04-13
PROD00671,WH001,506,2026-04-13
PROD00671,WH002,106,2026-04-13
PROD00671,WH003,644,2026-04-13
PROD00671,WH004,926,2026-04-13
PROD00671,WH005,630,2026-04-13
PROD00671,WH006,275,2026-04-13
PROD00671,WH007,312,2026-04-13
PROD00671,WH008,796,2026-04-13
PROD00671,WH009,514,2026-04-13
PROD00672,WH000,828,2026-04-13
PROD00672,WH001,208,2026-04-13
PROD00672,WH002,60,2026-04-13
PROD00672,WH003,811,2026-04-13
PROD00672,WH004,376,2026-04-13
PROD00672,WH005,872,2026-04-13
PROD00672,WH006,498,2026-04-13
PROD00672,WH007,391,2026-04-13
PROD00672,WH008,794,2026-04-13
PROD00672,WH009,658,2026-04-13
PROD00673,WH000,174,2026-04-13
PROD00673,WH001,395,2026-04-13
PROD00673,WH002,132,2026-04-13
PROD00673,WH003,702,2026-04-13
PROD00673,WH004,816,2026-04-13
PROD00673,WH005,849,2026-04-13
PROD00673,WH006,768,2026-04-13
PROD00673,WH007,782,2026-04-13
PROD00673,WH008,786,2026-04-13
PROD00673,WH009,422,2026-04-13
PROD00674,WH000,238,2026-04-13
PROD00674,WH001,726,2026-04-13
PROD00674,WH002,3,2026-04-13
PROD00674,WH003,943,2026-04-13
PROD00674,WH004,592,2026-04-13
PROD00674,WH005,436,2026-04-13
PROD00674,WH006,542,2026-04-13
PROD00674,WH007,596,2026-04-13
PROD00674,WH008,270,2026-04-13
PROD00674,WH009,81,2026-04-13
PROD00675,WH000,874,2026-04-13
PROD00675,WH001,498,2026-04-13
PROD00675,WH002,445,2026-04-13
PROD00675,WH003,139,2026-04-13
PROD00675,WH004,239,2026-04-13
PROD00675,WH005,90,2026-04-13
PROD00675,WH006,282,2026-04-13
PROD00675,WH007,237,2026-04-13
PROD00675,WH008,183,2026-04-13
PROD00675,WH009,928,2026-04-13
PROD00676,WH000,195,2026-04-13
PROD00676,WH001,605,2026-04-13
PROD00676,WH002,182,2026-04-13
PROD00676,WH003,821,2026-04-13
PROD00676,WH004,609,2026-04-13
PROD00676,WH005,355,2026-04-13
PROD00676,WH006,27,2026-04-13
PROD00676,WH007,413,2026-04-13
PROD00676,WH008,997,2026-04-13
PROD00676,WH009,121,2026-04-13
PROD00677,WH000,436,2026-04-13
PROD00677,WH001,169,2026-04-13
PROD00677,WH002,497,2026-04-13
PROD00677,WH003,712,2026-04-13
PROD00677,WH004,41,2026-04-13
PROD00677,WH005,806,2026-04-13
PROD00677,WH006,795,2026-04-13
PROD00677,WH007,37,2026-04-13
PROD00677,WH008,702,2026-04-13
PROD00677,WH009,74,2026-04-13
PROD00678,WH000,621,2026-04-13
PROD00678,WH001,970,2026-04-13
PROD00678,WH002,704,2026-04-13
PROD00678,WH003,872,2026-04-13
PROD00678,WH004,570,2026-04-13
PROD00678,WH005,826,2026-04-13
PROD00678,WH006,803,2026-04-13
PROD00678,WH007,102,2026-04-13
PROD00678,WH008,963,2026-04-13
PROD00678,WH009,814,2026-04-13
PROD00679,WH000,729,2026-04-13
PROD00679,WH001,401,2026-04-13
PROD00679,WH002,301,2026-04-13
PROD00679,WH003,449,2026-04-13
PROD00679,WH004,399,2026-04-13
PROD00679,WH005,9,2026-04-13
PROD00679,WH006,188,2026-04-13
PROD00679,WH007,639,2026-04-13
PROD00679,WH008,869,2026-04-13
PROD00679,WH009,287,2026-04-13
PROD00680,WH000,258,2026-04-13
PROD00680,WH001,145,2026-04-13
PROD00680,WH002,454,2026-04-13
PROD00680,WH003,146,2026-04-13
PROD00680,WH004,144,2026-04-13
PROD00680,WH005,341,2026-04-13
PROD00680,WH006,464,2026-04-13
PROD00680,WH007,746,2026-04-13
PROD00680,WH008,140,2026-04-13
PROD00680,WH009,739,2026-04-13
PROD00681,WH000,510,2026-04-13
PROD00681,WH001,971,2026-04-13
PROD00681,WH002,246,2026-04-13
PROD00681,WH003,63,2026-04-13
PROD00681,WH004,239,2026-04-13
PROD00681,WH005,720,2026-04-13
PROD00681,WH006,331,2026-04-13
PROD00681,WH007,730,2026-04-13
PROD00681,WH008,445,2026-04-13
PROD00681,WH009,163,2026-04-13
PROD00682,WH000,420,2026-04-13
PROD00682,WH001,684,2026-04-13
PROD00682,WH002,555,2026-04-13
PROD00682,WH003,959,2026-04-13
PROD00682,WH004,736,2026-04-13
PROD00682,WH005,246,2026-04-13
PROD00682,WH006,1,2026-04-13
PROD00682,WH007,870,2026-04-13
PROD00682,WH008,40,2026-04-13
PROD00682,WH009,687,2026-04-13
PROD00683,WH000,351,2026-04-13
PROD00683,WH001,771,2026-04-13
PROD00683,WH002,802,2026-04-13
PROD00683,WH003,817,2026-04-13
PROD00683,WH004,101,2026-04-13
PROD00683,WH005,55,2026-04-13
PROD00683,WH006,737,2026-04-13
PROD00683,WH007,817,2026-04-13
PROD00683,WH008,207,2026-04-13
PROD00683,WH009,286,2026-04-13
PROD00684,WH000,274,2026-04-13
PROD00684,WH001,209,2026-04-13
PROD00684,WH002,353,2026-04-13
PROD00684,WH003,205,2026-04-13
PROD00684,WH004,667,2026-04-13
PROD00684,WH005,779,2026-04-13
PROD00684,WH006,722,2026-04-13
PROD00684,WH007,323,2026-04-13
PROD00684,WH008,490,2026-04-13
PROD00684,WH009,606,2026-04-13
PROD00685,WH000,264,2026-04-13
PROD00685,WH001,468,2026-04-13
PROD00685,WH002,455,2026-04-13
PROD00685,WH003,285,2026-04-13
PROD00685,WH004,964,2026-04-13
PROD00685,WH005,232,2026-04-13
PROD00685,WH006,900,2026-04-13
PROD00685,WH007,754,2026-04-13
PROD00685,WH008,120,2026-04-13
PROD00685,WH009,775,2026-04-13
PROD00686,WH000,956,2026-04-13
PROD00686,WH001,460,2026-04-13
PROD00686,WH002,439,2026-04-13
PROD00686,WH003,835,2026-04-13
PROD00686,WH004,874,2026-04-13
PROD00686,WH005,909,2026-04-13
PROD00686,WH006,993,2026-04-13
PROD00686,WH007,846,2026-04-13
PROD00686,WH008,655,2026-04-13
PROD00686,WH009,323,2026-04-13
PROD00687,WH000,609,2026-04-13
PROD00687,WH001,279,2026-04-13
PROD00687,WH002,155,2026-04-13
PROD00687,WH003,519,2026-04-13
PROD00687,WH004,87,2026-04-13
PROD00687,WH005,493,2026-04-13
PROD00687,WH006,940,2026-04-13
PROD00687,WH007,481,2026-04-13
PROD00687,WH008,183,2026-04-13
PROD00687,WH009,245,2026-04-13
PROD00688,WH000,825,2026-04-13
PROD00688,WH001,569,2026-04-13
PROD00688,WH002,813,2026-04-13
PROD00688,WH003,758,2026-04-13
PROD00688,WH004,46,2026-04-13
PROD00688,WH005,552,2026-04-13
PROD00688,WH006,283,2026-04-13
PROD00688,WH007,245,2026-04-13
PROD00688,WH008,511,2026-04-13
PROD00688,WH009,375,2026-04-13
PROD00689,WH000,929,2026-04-13
PROD00689,WH001,193,2026-04-13
PROD00689,WH002,958,2026-04-13
PROD00689,WH003,150,2026-04-13
PROD00689,WH004,63,2026-04-13
PROD00689,WH005,214,2026-04-13
PROD00689,WH006,764,2026-04-13
PROD00689,WH007,349,2026-04-13
PROD00689,WH008,196,2026-04-13
PROD00689,WH009,414,2026-04-13
PROD00690,WH000,140,2026-04-13
PROD00690,WH001,203,2026-04-13
PROD00690,WH002,760,2026-04-13
PROD00690,WH003,840,2026-04-13
PROD00690,WH004,434,2026-04-13
PROD00690,WH005,198,2026-04-13
PROD00690,WH006,831,2026-04-13
PROD00690,WH007,59,2026-04-13
PROD00690,WH008,866,2026-04-13
PROD00690,WH009,361,2026-04-13
PROD00691,WH000,212,2026-04-13
PROD00691,WH001,397,2026-04-13
PROD00691,WH002,52,2026-04-13
PROD00691,WH003,913,2026-04-13
PROD00691,WH004,215,2026-04-13
PROD00691,WH005,403,2026-04-13
PROD00691,WH006,846,2026-04-13
PROD00691,WH007,25,2026-04-13
PROD00691,WH008,335,2026-04-13
PROD00691,WH009,83,2026-04-13
PROD00692,WH000,126,2026-04-13
PROD00692,WH001,403,2026-04-13
PROD00692,WH002,471,2026-04-13
PROD00692,WH003,617,2026-04-13
PROD00692,WH004,930,2026-04-13
PROD00692,WH005,625,2026-04-13
PROD00692,WH006,382,2026-04-13
PROD00692,WH007,873,2026-04-13
PROD00692,WH008,323,2026-04-13
PROD00692,WH009,483,2026-04-13
PROD00693,WH000,811,2026-04-13
PROD00693,WH001,445,2026-04-13
PROD00693,WH002,923,2026-04-13
PROD00693,WH003,677,2026-04-13
PROD00693,WH004,419,2026-04-13
PROD00693,WH005,574,2026-04-13
PROD00693,WH006,694,2026-04-13
PROD00693,WH007,60,2026-04-13
PROD00693,WH008,370,2026-04-13
PROD00693,WH009,576,2026-04-13
PROD00694,WH000,608,2026-04-13
PROD00694,WH001,928,2026-04-13
PROD00694,WH002,488,2026-04-13
PROD00694,WH003,888,2026-04-13
PROD00694,WH004,122,2026-04-13
PROD00694,WH005,164,2026-04-13
PROD00694,WH006,708,2026-04-13
PROD00694,WH007,38,2026-04-13
PROD00694,WH008,798,2026-04-13
PROD00694,WH009,576,2026-04-13
PROD00695,WH000,465,2026-04-13
PROD00695,WH001,456,2026-04-13
PROD00695,WH002,331,2026-04-13
PROD00695,WH003,577,2026-04-13
PROD00695,WH004,730,2026-04-13
PROD00695,WH005,718,2026-04-13
PROD00695,WH006,40,2026-04-13
PROD00695,WH007,460,2026-04-13
PROD00695,WH008,137,2026-04-13
PROD00695,WH009,644,2026-04-13
PROD00696,WH000,739,2026-04-13
PROD00696,WH001,431,2026-04-13
PROD00696,WH002,36,2026-04-13
PROD00696,WH003,630,2026-04-13
PROD00696,WH004,260,2026-04-13
PROD00696,WH005,198,2026-04-13
PROD00696,WH006,127,2026-04-13
PROD00696,WH007,924,2026-04-13
PROD00696,WH008,881,2026-04-13
PROD00696,WH009,800,2026-04-13
PROD00697,WH000,23,2026-04-13
PROD00697,WH001,414,2026-04-13
PROD00697,WH002,31,2026-04-13
PROD00697,WH003,252,2026-04-13
PROD00697,WH004,732,2026-04-13
PROD00697,WH005,893,2026-04-13
PROD00697,WH006,425,2026-04-13
PROD00697,WH007,61,2026-04-13
PROD00697,WH008,250,2026-04-13
PROD00697,WH009,153,2026-04-13
PROD00698,WH000,58,2026-04-13
PROD00698,WH001,238,2026-04-13
PROD00698,WH002,31,2026-04-13
PROD00698,WH003,866,2026-04-13
PROD00698,WH004,937,2026-04-13
PROD00698,WH005,55,2026-04-13
PROD00698,WH006,502,2026-04-13
PROD00698,WH007,645,2026-04-13
PROD00698,WH008,945,2026-04-13
PROD00698,WH009,26,2026-04-13
PROD00699,WH000,164,2026-04-13
PROD00699,WH001,495,2026-04-13
PROD00699,WH002,287,2026-04-13
PROD00699,WH003,907,2026-04-13
PROD00699,WH004,591,2026-04-13
PROD00699,WH005,396,2026-04-13
PROD00699,WH006,129,2026-04-13
PROD00699,WH007,437,2026-04-13
PROD00699,WH008,577,2026-04-13
PROD00699,WH009,766,2026-04-13
PROD00700,WH000,613,2026-04-13
PROD00700,WH001,604,2026-04-13
PROD00700,WH002,714,2026-04-13
PROD00700,WH003,417,2026-04-13
PROD00700,WH004,265,2026-04-13
PROD00700,WH005,881,2026-04-13
PROD00700,WH006,136,2026-04-13
PROD00700,WH007,89,2026-04-13
PROD00700,WH008,167,2026-04-13
PROD00700,WH009,74,2026-04-13
PROD00701,WH000,91,2026-04-13
PROD00701,WH001,272,2026-04-13
PROD00701,WH002,674,2026-04-13
PROD00701,WH003,964,2026-04-13
PROD00701,WH004,319,2026-04-13
PROD00701,WH005,712,2026-04-13
PROD00701,WH006,808,2026-04-13
PROD00701,WH007,159,2026-04-13
PROD00701,WH008,722,2026-04-13
PROD00701,WH009,727,2026-04-13
PROD00702,WH000,557,2026-04-13
PROD00702,WH001,895,2026-04-13
PROD00702,WH002,354,2026-04-13
PROD00702,WH003,156,2026-04-13
PROD00702,WH004,311,2026-04-13
PROD00702,WH005,45,2026-04-13
PROD00702,WH006,742,2026-04-13
PROD00702,WH007,336,2026-04-13
PROD00702,WH008,467,2026-04-13
PROD00702,WH009,649,2026-04-13
PROD00703,WH000,942,2026-04-13
PROD00703,WH001,979,2026-04-13
PROD00703,WH002,465,2026-04-13
PROD00703,WH003,396,2026-04-13
PROD00703,WH004,959,2026-04-13
PROD00703,WH005,815,2026-04-13
PROD00703,WH006,701,2026-04-13
PROD00703,WH007,357,2026-04-13
PROD00703,WH008,460,2026-04-13
PROD00703,WH009,169,2026-04-13
PROD00704,WH000,891,2026-04-13
PROD00704,WH001,770,2026-04-13
PROD00704,WH002,506,2026-04-13
PROD00704,WH003,286,2026-04-13
PROD00704,WH004,706,2026-04-13
PROD00704,WH005,47,2026-04-13
PROD00704,WH006,103,2026-04-13
PROD00704,WH007,976,2026-04-13
PROD00704,WH008,121,2026-04-13
PROD00704,WH009,902,2026-04-13
PROD00705,WH000,928,2026-04-13
PROD00705,WH001,876,2026-04-13
PROD00705,WH002,577,2026-04-13
PROD00705,WH003,724,2026-04-13
PROD00705,WH004,572,2026-04-13
PROD00705,WH005,397,2026-04-13
PROD00705,WH006,791,2026-04-13
PROD00705,WH007,139,2026-04-13
PROD00705,WH008,652,2026-04-13
PROD00705,WH009,452,2026-04-13
PROD00706,WH000,115,2026-04-13
PROD00706,WH001,518,2026-04-13
PROD00706,WH002,159,2026-04-13
PROD00706,WH003,78,2026-04-13
PROD00706,WH004,311,2026-04-13
PROD00706,WH005,287,2026-04-13
PROD00706,WH006,825,2026-04-13
PROD00706,WH007,567,2026-04-13
PROD00706,WH008,63,2026-04-13
PROD00706,WH009,982,2026-04-13
PROD00707,WH000,483,2026-04-13
PROD00707,WH001,309,2026-04-13
PROD00707,WH002,691,2026-04-13
PROD00707,WH003,315,2026-04-13
PROD00707,WH004,5,2026-04-13
PROD00707,WH005,871,2026-04-13
PROD00707,WH006,647,2026-04-13
