product_id,warehouse_id,change_qty,reason,date
PROD00650,WH008,-45,Sale,2024-03-22
PROD00624,WH008,34,Restock,2024-01-16
PROD00274,WH001,31,Sale,2023-03-08
PROD00100,WH004,-24,Return,2023-01-03
PROD00298,WH004,22,Sale,2024-07-19
PROD00547,WH001,89,Restock,2024-06-06
PROD00530,WH009,7,Return,2024-08-07
PROD00556,WH007,37,Return,2024-09-02
PROD00352,WH001,11,Sale,2023-09-01
PROD00237,WH006,31,Sale,2023-03-20
PROD00063,WH005,-49,Return,2024-11-06
PROD00714,WH005,80,Sale,2023-04-28
PROD00579,WH009,78,Sale,2024-09-29
PROD00452,WH007,-13,Restock,2024-07-06
PROD00228,WH007,-36,Restock,2023-02-09
PROD00566,WH004,71,Return,2024-08-02
PROD00669,WH001,98,Return,2024-09-29
PROD00632,WH004,-21,Return,2023-08-19
PROD00333,WH008,-32,Return,2024-04-15
PROD00178,WH001,-15,Return,2024-07-27
PROD00497,WH004,90,Sale,2024-06-03
PROD00316,WH007,0,Return,2024-06-14
PROD00689,WH001,9,Return,2024-11-17
PROD00051,WH004,16,Sale,2023-04-20
PROD00613,WH004,1,Return,2023-02-22
PROD00184,WH007,-23,Restock,2024-10-31
PROD00367,WH007,80,Return,2024-06-02
PROD00593,WH003,23,Return,2024-07-01
PROD00647,WH004,-40,Restock,2024-04-07
PROD00493,WH009,94,Return,2024-04-27
PROD00681,WH002,18,Sale,2024-09-24
PROD00475,WH008,85,Return,2023-05-10
PROD00516,WH001,-19,Return,2024-09-26
PROD00785,WH000,14,Return,2023-11-04
PROD00725,WH009,58,Sale,2024-12-30
PROD00482,WH000,21,Restock,2023-09-29
PROD00470,WH007,26,Restock,2023-01-11
PROD00579,WH001,2,Restock,2023-08-23
PROD00504,WH006,71,Restock,2024-09-10
PROD00547,WH009,15,Return,2023-04-28
PROD00107,WH003,52,Return,2024-05-11
PROD00371,WH006,-42,Restock,2023-04-23
PROD00570,WH005,38,Restock,2023-03-09
PROD00270,WH002,-42,Return,2023-04-11
PROD00706,WH004,75,Return,2024-11-24
PROD00021,WH001,3,Return,2024-01-29
PROD00792,WH006,61,Return,2023-12-12
PROD00398,WH007,28,Sale,2024-02-13
PROD00133,WH001,30,Sale,2024-02-21
PROD00503,WH002,51,Return,2024-09-01
PROD00452,WH005,-40,Return,2023-09-14
PROD00696,WH000,-30,Restock,2023-03-30
PROD00480,WH007,-37,Restock,2023-09-20
PROD00261,WH009,-38,Sale,2024-09-09
PROD00261,WH006,-41,Restock,2024-01-13
PROD00579,WH005,41,Return,2023-07-14
PROD00327,WH000,-37,Return,2023-11-21
PROD00339,WH008,72,Sale,2023-04-18
PROD00219,WH004,18,Sale,2024-05-24
PROD00460,WH009,62,Restock,2023-11-11
PROD00267,WH005,82,Restock,2023-08-20
PROD00300,WH006,89,Return,2023-09-14
PROD00535,WH003,4,Sale,2023-02-15
PROD00383,WH007,79,Sale,2023-12-07
PROD00242,WH009,-37,Return,2024-04-30
PROD00715,WH009,72,Sale,2023-02-04
PROD00446,WH003,-27,Sale,2023-05-22
PROD00787,WH005,94,Sale,2023-12-04
PROD00369,WH006,-30,Restock,2024-02-22
PROD00329,WH008,52,Sale,2023-10-20
PROD00555,WH001,-40,Restock,2024-10-13
PROD00453,WH007,74,Sale,2023-01-04
PROD00724,WH000,-42,Return,2023-01-30
PROD00462,WH003,40,Restock,2023-03-24
PROD00430,WH007,74,Restock,2023-04-07
PROD00355,WH000,41,Restock,2023-10-20
PROD00142,WH008,-40,Sale,2023-09-18
PROD00714,WH004,82,Return,2023-09-06
PROD00211,WH005,-42,Restock,2024-11-07
PROD00793,WH006,22,Restock,2023-11-28
PROD00433,WH001,-29,Restock,2023-08-22
PROD00425,WH003,-34,Sale,2024-07-11
PROD00086,WH005,-38,Return,2023-06-03
PROD00134,WH002,47,Restock,2023-07-04
PROD00017,WH001,62,Restock,2023-08-31
PROD00480,WH000,-43,Restock,2024-12-05
PROD00022,WH009,59,Sale,2024-10-17
PROD00786,WH001,93,Return,2024-08-16
PROD00714,WH003,34,Restock,2023-05-31
PROD00602,WH009,-45,Return,2023-11-01
PROD00284,WH003,32,Sale,2024-07-10
PROD00466,WH006,26,Restock,2023-09-29
PROD00193,WH008,96,Return,2023-12-08
PROD00059,WH008,48,Return,2024-04-18
PROD00367,WH000,64,Restock,2023-10-02
PROD00432,WH006,44,Sale,2023-04-23
PROD00609,WH007,-47,Restock,2024-05-04
PROD00088,WH008,-43,Sale,2023-11-04
PROD00111,WH002,-14,Sale,2023-08-01
PROD00583,WH003,-35,Return,2023-02-08
PROD00630,WH004,51,Sale,2023-06-01
PROD00716,WH006,16,Sale,2023-11-29
PROD00253,WH007,-11,Sale,2023-04-17
PROD00159,WH007,-20,Sale,2023-08-14
PROD00017,WH005,85,Sale,2024-05-16
PROD00492,WH007,67,Return,2024-10-15
PROD00462,WH000,38,Return,2024-07-14
PROD00582,WH002,-8,Restock,2024-06-09
PROD00755,WH002,79,Sale,2023-05-03
PROD00505,WH001,55,Restock,2024-01-03
PROD00767,WH006,59,Restock,2023-02-11
PROD00599,WH006,-36,Restock,2024-12-20
PROD00796,WH003,56,Return,2024-07-25
PROD00629,WH003,34,Sale,2024-07-28
PROD00342,WH005,-5,Return,2023-07-26
PROD00072,WH004,60,Sale,2024-04-21
PROD00640,WH002,27,Return,2023-08-19
PROD00312,WH008,43,Return,2024-09-13
PROD00381,WH000,81,Return,2024-02-14
PROD00680,WH000,2,Sale,2024-05-07
PROD00049,WH006,12,Sale,2023-01-28
PROD00123,WH001,89,Return,2024-06-27
PROD00571,WH006,19,Return,2023-07-02
PROD00262,WH003,-47,Sale,2023-01-05
PROD00337,WH005,19,Return,2024-11-27
PROD00528,WH003,-13,Sale,2024-12-18
PROD00210,WH004,-31,Return,2024-12-17
PROD00530,WH008,-37,Restock,2023-07-01
PROD00496,WH003,-22,Return,2023-10-16
PROD00114,WH007,-10,Return,2024-02-22
PROD00235,WH002,-27,Return,2024-09-01
PROD00762,WH008,92,Restock,2023-11-06
PROD00759,WH001,-39,Restock,2024-01-07
PROD00455,WH003,-3,Return,2023-06-19
PROD00271,WH006,93,Return,2023-11-28
PROD00239,WH006,25,Return,2024-05-01
PROD00315,WH001,64,Sale,2023-01-03
PROD00699,WH004,46,Restock,2023-05-16
PROD00527,WH001,-31,Sale,2024-03-31
PROD00394,WH006,66,Sale,2024-09-04
PROD00349,WH007,73,Sale,2023-04-01
PROD00046,WH007,15,Restock,2024-11-11
PROD00459,WH001,-3,Sale,2023-05-30
PROD00671,WH001,93,Sale,2024-05-14
PROD00684,WH008,-33,Sale,2024-04-25
PROD00694,WH000,38,Restock,2024-10-09
PROD00634,WH008,-45,Sale,2024-03-10
PROD00300,WH002,68,Restock,2023-02-24
PROD00393,WH009,-24,Restock,2024-09-16
PROD00663,WH001,40,Return,2024-05-04
PROD00098,WH009,20,Restock,2023-02-03
PROD00175,WH005,-34,Restock,2023-11-13
PROD00669,WH009,-43,Sale,2024-12-28
PROD00440,WH002,-13,Sale,2023-04-04
PROD00371,WH001,61,Return,2024-03-22
PROD00309,WH009,-31,Return,2024-07-17
PROD00394,WH002,17,Return,2024-02-11
PROD00136,WH009,-19,Restock,2023-03-30
PROD00066,WH001,4,Restock,2024-08-10
PROD00253,WH009,0,Restock,2024-11-20
PROD00570,WH005,100,Sale,2023-08-15
PROD00693,WH007,85,Return,2023-07-13
PROD00759,WH003,-18,Restock,2023-11-18
PROD00342,WH004,21,Sale,2023-01-23
PROD00443,WH003,-9,Restock,2023-12-05
PROD00750,WH001,33,Sale,2024-01-01
PROD00726,WH006,-19,Return,2023-07-08
PROD00367,WH002,-18,Restock,2023-11-22
PROD00647,WH008,-33,Return,2024-07-13
PROD00387,WH006,16,Return,2024-10-25
PROD00100,WH008,-28,Return,2023-02-10
PROD00268,WH004,88,Restock,2023-03-12
PROD00137,WH003,34,Return,2024-05-13
PROD00125,WH007,-22,Sale,2024-10-13
PROD00571,WH005,-49,Restock,2024-06-23
PROD00725,WH003,34,Sale,2024-05-26
PROD00524,WH000,-10,Restock,2023-07-22
PROD00274,WH001,-8,Return,2023-05-01
PROD00010,WH009,25,Sale,2024-05-30
PROD00787,WH000,-30,Restock,2023-03-20
PROD00428,WH004,-20,Sale,2023-06-16
PROD00342,WH003,-37,Return,2024-04-07
PROD00063,WH002,98,Restock,2024-09-19
PROD00568,WH007,-20,Restock,2023-04-18
PROD00342,WH004,-40,Return,2023-03-15
PROD00662,WH009,19,Return,2023-06-24
PROD00675,WH005,-16,Sale,2024-05-16
PROD00486,WH003,-39,Sale,2024-04-14
PROD00186,WH005,-15,Sale,2023-09-12
PROD00796,WH000,-10,Sale,2023-04-29
PROD00610,WH009,99,Restock,2024-11-30
PROD00334,WH008,-33,Sale,2024-09-29
PROD00405,WH000,15,Sale,2024-01-07
PROD00628,WH009,31,Return,2024-06-11
PROD00042,WH008,8,Return,2024-03-07
PROD00023,WH001,77,Sale,2023-04-23
PROD00239,WH006,25,Return,2023-01-02
PROD00129,WH001,-16,Restock,2024-11-08
PROD00785,WH007,30,Restock,2024-11-22
PROD00137,WH004,23,Restock,2024-04-18
PROD00471,WH009,30,Return,2023-12-14
PROD00459,WH009,99,Sale,2024-09-15
PROD00510,WH002,98,Sale,2023-04-25
PROD00109,WH006,-1,Return,2024-04-26
PROD00725,WH007,-21,Restock,2024-11-18
PROD00093,WH004,82,Return,2024-11-04
PROD00038,WH007,-46,Return,2023-10-13
PROD00731,WH000,-31,Sale,2023-07-20
PROD00541,WH008,-2,Return,2023-11-03
PROD00174,WH009,52,Return,2024-12-30
PROD00536,WH008,69,Return,2024-09-09
PROD00516,WH003,30,Restock,2024-10-13
PROD00430,WH002,77,Sale,2023-02-18
PROD00714,WH009,38,Sale,2024-07-01
PROD00083,WH008,95,Return,2024-07-23
PROD00743,WH003,13,Return,2024-07-07
PROD00154,WH000,85,Return,2024-06-06
PROD00778,WH006,75,Sale,2023-07-17
PROD00533,WH008,42,Return,2023-11-04
PROD00242,WH004,13,Return,2023-03-27
PROD00136,WH004,-15,Sale,2024-12-28
PROD00594,WH002,14,Sale,2023-08-30
PROD00341,WH007,-6,Sale,2023-08-04
PROD00250,WH007,37,Sale,2024-10-20
PROD00505,WH002,-1,Restock,2024-07-21
PROD00572,WH009,31,Restock,2023-11-11
PROD00632,WH003,1,Sale,2023-03-31
PROD00251,WH004,17,Restock,2023-05-20
PROD00426,WH001,60,Restock,2023-03-06
PROD00147,WH000,-43,Restock,2023-10-16
PROD00005,WH004,-49,Sale,2023-10-03
PROD00123,WH005,97,Restock,2023-08-06
PROD00453,WH000,-29,Restock,2024-02-08
PROD00130,WH006,76,Sale,2024-12-25
PROD00456,WH006,-17,Return,2023-10-03
PROD00757,WH002,31,Sale,2023-03-26
PROD00490,WH007,50,Restock,2023-06-15
PROD00487,WH003,53,Restock,2023-06-24
PROD00402,WH009,64,Sale,2023-11-15
PROD00491,WH002,-45,Restock,2023-09-13
PROD00313,WH008,17,Sale,2024-06-30
PROD00271,WH007,66,Return,2023-12-24
PROD00246,WH000,-23,Sale,2024-05-25
PROD00083,WH006,89,Restock,2024-06-18
PROD00560,WH004,43,Restock,2024-08-24
PROD00387,WH007,62,Return,2023-02-09
PROD00690,WH003,-12,Sale,2023-05-10
PROD00329,WH000,30,Restock,2024-09-01
PROD00693,WH006,51,Sale,2023-07-01
PROD00607,WH003,17,Return,2023-10-02
PROD00169,WH000,-49,Restock,2024-08-18
PROD00292,WH005,62,Sale,2024-01-29
PROD00181,WH002,62,Restock,2024-07-20
PROD00642,WH001,9,Return,2024-05-23
PROD00173,WH000,-7,Sale,2023-12-17
PROD00126,WH007,98,Sale,2024-10-21
PROD00612,WH004,-36,Sale,2023-04-29
PROD00774,WH008,65,Restock,2024-03-28
PROD00373,WH009,-23,Sale,2023-12-26
PROD00280,WH008,58,Sale,2024-08-23
PROD00141,WH006,-23,Sale,2023-12-22
PROD00377,WH005,20,Sale,2024-05-09
PROD00214,WH003,68,Restock,2023-10-01
PROD00380,WH003,74,Sale,2024-09-02
PROD00182,WH009,98,Restock,2024-09-07
PROD00795,WH007,69,Return,2023-01-30
PROD00423,WH007,12,Restock,2024-01-07
PROD00503,WH000,-29,Sale,2023-06-21
PROD00459,WH005,20,Return,2023-02-17
PROD00322,WH004,-16,Return,2023-02-26
PROD00797,WH007,-50,Restock,2024-10-13
PROD00254,WH007,-17,Restock,2023-06-24
PROD00377,WH000,-4,Return,2024-03-16
PROD00125,WH006,86,Sale,2023-04-18
PROD00272,WH007,68,Return,2023-08-16
PROD00237,WH007,-19,Sale,2023-03-24
PROD00000,WH008,3,Sale,2023-12-24
PROD00138,WH002,-36,Sale,2024-03-08
PROD00487,WH004,-20,Return,2024-08-07
PROD00168,WH006,73,Restock,2023-08-09
PROD00344,WH000,41,Return,2024-06-30
PROD00042,WH005,68,Restock,2024-09-29
PROD00401,WH003,79,Restock,2023-01-31
PROD00683,WH003,-2,Restock,2024-03-22
PROD00293,WH006,53,Restock,2024-04-09
PROD00406,WH001,11,Restock,2023-05-16
PROD00263,WH009,67,Return,2024-08-20
PROD00149,WH003,-26,Return,2024-02-26
PROD00683,WH004,32,Return,2024-12-18
PROD00222,WH005,-29,Sale,2024-08-02
PROD00170,WH002,-22,Restock,2023-04-02
PROD00756,WH000,78,Sale,2023-08-19
PROD00502,WH002,-32,Sale,2024-12-14
PROD00480,WH001,99,Restock,2023-11-21
PROD00138,WH004,0,Return,2024-12-22
PROD00188,WH002,-36,Restock,2023-12-25
PROD00418,WH002,-1,Restock,2023-09-03
PROD00519,WH004,29,Sale,2023-10-16
PROD00297,WH002,72,Restock,2024-11-05
PROD00134,WH006,8,Restock,2024-09-19
PROD00599,WH001,-3,Sale,2023-07-05
PROD00779,WH002,0,Return,2023-01-19
PROD00577,WH007,41,Sale,2024-03-30
PROD00787,WH005,58,Sale,2023-03-27
PROD00435,WH000,-35,Restock,2023-08-24
PROD00799,WH002,-47,Sale,2024-03-30
PROD00759,WH003,14,Return,2024-05-02
PROD00716,WH000,-13,Return,2023-02-01
PROD00301,WH009,-48,Sale,2023-08-25
PROD00162,WH002,5,Sale,2024-03-19
PROD00325,WH006,9,Return,2023-11-06
PROD00536,WH005,-11,Restock,2024-05-13
PROD00518,WH009,35,Return,2023-01-11
PROD00111,WH004,60,Restock,2024-11-11
PROD00499,WH002,95,Return,2023-11-21
PROD00472,WH003,83,Restock,2023-04-28
PROD00547,WH005,-1,Return,2024-05-11
PROD00448,WH006,41,Return,2024-09-30
PROD00404,WH009,62,Return,2024-12-10
PROD00122,WH002,35,Sale,2023-02-22
PROD00792,WH002,-10,Restock,2024-10-09
PROD00194,WH001,94,Return,2024-02-24
PROD00783,WH002,76,Restock,2023-03-19
PROD00241,WH007,62,Restock,2023-01-22
PROD00434,WH007,4,Return,2024-11-29
PROD00055,WH003,-28,Return,2023-11-28
PROD00258,WH004,48,Sale,2024-02-05
PROD00216,WH003,-16,Sale,2024-02-22
PROD00571,WH009,-7,Sale,2023-07-28
PROD00295,WH008,-26,Return,2024-06-08
PROD00550,WH001,29,Sale,2023-07-05
PROD00724,WH008,-30,Return,2024-12-09
PROD00185,WH000,53,Return,2023-01-19
PROD00025,WH001,34,Restock,2024-03-17
PROD00158,WH004,60,Return,2024-09-24
PROD00531,WH001,9,Return,2023-09-22
PROD00061,WH009,-44,Return,2024-12-30
PROD00101,WH005,-4,Sale,2024-09-25
PROD00705,WH006,-14,Sale,2023-12-03
PROD00570,WH006,-17,Restock,2024-07-20
PROD00279,WH000,-7,Return,2023-12-17
PROD00403,WH007,-40,Restock,2024-01-24
PROD00001,WH000,-1,Restock,2024-07-23
PROD00788,WH004,-29,Sale,2023-05-22
PROD00244,WH003,-50,Return,2023-05-19
PROD00399,WH003,-24,Restock,2023-05-15
PROD00308,WH009,5,Return,2024-09-29
PROD00333,WH004,-38,Return,2024-05-08
PROD00222,WH003,25,Return,2024-07-18
PROD00081,WH002,31,Return,2024-02-08
PROD00725,WH007,-16,Return,2024-11-20
PROD00690,WH004,-23,Restock,2023-08-25
PROD00201,WH007,-27,Sale,2023-07-13
PROD00790,WH000,-27,Restock,2024-08-07
PROD00282,WH002,33,Restock,2024-07-20
PROD00333,WH006,46,Sale,2024-10-13
PROD00087,WH004,22,Return,2023-04-26
PROD00048,WH003,21,Sale,2024-04-19
PROD00009,WH009,81,Sale,2023-05-31
PROD00165,WH006,60,Return,2023-12-09
PROD00427,WH009,-24,Return,2023-12-16
PROD00789,WH001,-3,Restock,2023-01-18
PROD00400,WH003,69,Restock,2024-10-28
PROD00755,WH001,97,Sale,2023-11-06
PROD00275,WH004,56,Sale,2024-11-30
PROD00251,WH004,-17,Sale,2024-10-15
PROD00481,WH000,56,Sale,2024-02-27
PROD00292,WH000,-2,Restock,2023-01-25
PROD00186,WH001,72,Sale,2023-04-18
PROD00265,WH002,-40,Return,2023-04-23
PROD00078,WH007,9,Sale,2024-10-18
PROD00720,WH000,-39,Sale,2023-09-14
PROD00025,WH002,-9,Restock,2024-10-22
PROD00096,WH006,24,Restock,2023-06-21
PROD00771,WH006,55,Restock,2024-11-12
PROD00406,WH001,-43,Restock,2023-06-12
PROD00757,WH001,32,Restock,2023-08-15
PROD00471,WH004,59,Sale,2023-02-12
PROD00475,WH005,61,Sale,2024-03-02
PROD00046,WH007,-49,Return,2023-08-09
PROD00378,WH006,8,Sale,2024-06-24
PROD00660,WH007,42,Return,2023-02-15
PROD00414,WH005,52,Sale,2024-11-11
PROD00048,WH007,5,Sale,2024-06-14
PROD00581,WH006,-20,Restock,2024-03-04
PROD00451,WH003,31,Sale,2023-08-21
PROD00344,WH002,-50,Restock,2023-01-30
PROD00243,WH004,-4,Sale,2024-04-10
PROD00123,WH006,-45,Sale,2024-01-29
PROD00078,WH000,34,Sale,2024-02-02
PROD00600,WH008,-34,Restock,2023-01-22
PROD00637,WH000,-42,Sale,2024-03-12
PROD00525,WH005,-27,Return,2023-06-28
PROD00375,WH004,84,Sale,2024-12-03
PROD00097,WH001,-50,Sale,2024-02-08
PROD00740,WH003,-8,Return,2024-01-10
PROD00184,WH006,-7,Return,2023-02-09
PROD00276,WH005,-1,Sale,2024-12-31
PROD00743,WH002,46,Sale,2024-10-14
PROD00047,WH000,-43,Restock,2023-02-16
PROD00783,WH004,-24,Restock,2024-08-22
PROD00662,WH008,63,Restock,2024-06-05
PROD00627,WH005,52,Return,2024-07-31
PROD00075,WH000,-8,Return,2024-01-11
PROD00094,WH002,44,Sale,2023-08-29
PROD00668,WH003,11,Sale,2024-07-26
PROD00207,WH007,69,Restock,2024-12-09
PROD00311,WH003,-46,Restock,2023-11-18
PROD00703,WH003,61,Return,2024-07-14
PROD00236,WH003,53,Restock,2023-08-18
PROD00505,WH001,100,Restock,2023-09-27
PROD00700,WH005,10,Sale,2023-01-17
PROD00582,WH008,-38,Return,2023-06-10
PROD00288,WH003,14,Sale,2024-11-18
PROD00501,WH004,93,Sale,2024-08-20
PROD00235,WH000,26,Return,2024-09-29
PROD00741,WH000,23,Return,2024-06-14
PROD00222,WH004,53,Return,2023-03-09
PROD00374,WH000,5,Restock,2024-05-28
PROD00799,WH006,4,Restock,2023-01-15
PROD00609,WH003,93,Restock,2024-01-30
PROD00472,WH005,-18,Sale,2023-12-27
PROD00434,WH003,-24,Sale,2024-03-11
PROD00339,WH009,11,Sale,2023-06-10
PROD00796,WH008,51,Return,2024-03-25
PROD00557,WH000,-1,Sale,2024-07-13
PROD00181,WH004,9,Return,2024-09-05
PROD00059,WH008,91,Return,2024-10-23
PROD00210,WH000,-44,Return,2023-09-17
PROD00077,WH003,25,Return,2023-07-09
PROD00568,WH004,20,Sale,2023-12-18
PROD00529,WH007,29,Sale,2024-10-22
PROD00621,WH007,-11,Restock,2023-06-28
PROD00643,WH007,-50,Restock,2023-05-16
PROD00439,WH008,48,Return,2024-04-04
PROD00712,WH006,92,Restock,2023-09-05
PROD00568,WH005,21,Return,2023-01-09
PROD00250,WH007,-30,Sale,2023-03-03
PROD00771,WH007,73,Sale,2024-10-29
PROD00752,WH002,7,Restock,2024-05-14
PROD00690,WH008,21,Restock,2023-04-10
PROD00697,WH006,1,Return,2023-05-13
PROD00357,WH001,-47,Restock,2023-03-27
PROD00736,WH009,-14,Return,2024-04-23
PROD00685,WH004,-32,Return,2024-02-22
PROD00503,WH003,-12,Return,2024-02-26
PROD00010,WH001,90,Sale,2023-05-18
PROD00348,WH002,58,Return,2023-10-24
PROD00239,WH004,70,Return,2024-07-22
PROD00088,WH008,3,Return,2023-02-01
PROD00473,WH009,-5,Restock,2023-06-07
PROD00354,WH003,-36,Restock,2024-03-26
PROD00355,WH009,27,Restock,2023-09-26
PROD00752,WH002,-39,Sale,2024-08-25
PROD00712,WH000,-20,Restock,2023-05-10
PROD00718,WH007,-15,Sale,2023-06-24
PROD00798,WH008,64,Sale,2023-05-02
PROD00659,WH005,79,Return,2024-01-16
PROD00293,WH004,37,Sale,2023-10-05
PROD00119,WH000,87,Restock,2024-04-01
PROD00061,WH000,-41,Sale,2024-07-06
PROD00121,WH001,47,Sale,2024-09-12
PROD00604,WH001,99,Restock,2023-11-08
PROD00526,WH000,68,Restock,2024-03-14
PROD00412,WH001,11,Return,2024-09-24
PROD00407,WH008,16,Return,2024-05-10
PROD00215,WH002,51,Return,2023-06-01
PROD00388,WH008,-40,Return,2024-12-15
PROD00094,WH006,-22,Restock,2023-02-16
PROD00393,WH001,-11,Return,2024-10-30
PROD00128,WH003,-27,Return,2023-05-14
PROD00443,WH009,26,Restock,2024-10-31
PROD00166,WH005,49,Return,2023-09-03
PROD00336,WH003,7,Return,2023-10-21
PROD00538,WH008,85,Sale,2024-12-16
PROD00111,WH007,98,Sale,2023-10-22
PROD00792,WH009,44,Restock,2023-01-18
PROD00747,WH003,-8,Return,2024-01-19
PROD00640,WH002,57,Return,2023-07-11
PROD00449,WH002,-15,Restock,2024-12-30
PROD00441,WH003,65,Sale,2023-11-27
PROD00724,WH003,26,Restock,2023-02-24
PROD00748,WH007,53,Return,2024-11-20
PROD00301,WH006,53,Restock,2024-02-05
PROD00326,WH005,34,Return,2024-06-14
PROD00617,WH003,-15,Restock,2023-01-23
PROD00259,WH002,72,Return,2024-10-15
PROD00034,WH000,-2,Restock,2023-07-31
PROD00133,WH001,53,Sale,2023-05-03
PROD00266,WH003,-7,Restock,2024-10-05
PROD00105,WH001,-7,Return,2024-12-24
PROD00430,WH000,-22,Return,2023-08-18
PROD00331,WH008,7,Return,2023-07-30
PROD00430,WH009,11,Restock,2023-06-03
PROD00730,WH002,43,Restock,2023-05-09
PROD00139,WH003,-22,Return,2024-03-10
PROD00492,WH003,-19,Restock,2023-02-03
PROD00273,WH000,8,Restock,2023-11-25
PROD00501,WH009,-3,Sale,2023-06-14
PROD00789,WH003,23,Return,2023-08-15
PROD00572,WH001,39,Return,2024-04-01
PROD00032,WH003,17,Restock,2023-09-27
PROD00539,WH006,94,Restock,2024-04-22
PROD00044,WH006,-41,Restock,2023-08-09
PROD00286,WH006,-14,Return,2024-02-10
PROD00798,WH004,73,Return,2024-01-20
PROD00068,WH002,21,Restock,2023-03-19
PROD00225,WH007,22,Return,2024-02-22
PROD00136,WH005,30,Return,2024-10-24
PROD00175,WH004,11,Return,2023-11-09
PROD00314,WH007,92,Restock,2023-04-12
PROD00612,WH002,-29,Return,2023-12-17
PROD00081,WH000,15,Sale,2023-09-21
PROD00381,WH000,73,Sale,2023-04-03
PROD00630,WH003,-17,Restock,2024-08-15
PROD00061,WH002,27,Restock,2024-02-27
PROD00638,WH001,85,Sale,2024-07-30
PROD00377,WH008,-48,Restock,2024-02-21
PROD00497,WH009,34,Sale,2024-12-27
PROD00317,WH008,-8,Return,2023-05-14
PROD00334,WH001,40,Sale,2024-12-24
PROD00033,WH008,78,Restock,2024-04-08
PROD00723,WH008,69,Restock,2023-08-30
PROD00595,WH005,90,Restock,2024-03-11
PROD00217,WH007,67,Restock,2023-03-02
PROD00642,WH004,-50,Return,2023-02-23
PROD00025,WH002,24,Return,2023-07-01
PROD00234,WH002,6,Sale,2024-09-24
PROD00348,WH003,93,Return,2024-07-21
PROD00707,WH002,42,Sale,2023-08-04
PROD00148,WH002,-16,Restock,2023-08-08
PROD00393,WH002,50,Return,2023-12-13
PROD00108,WH001,10,Return,2024-03-07
PROD00407,WH000,24,Sale,2024-11-07
PROD00396,WH004,99,Return,2023-07-07
PROD00295,WH003,92,Restock,2023-06-01
PROD00542,WH001,66,Restock,2023-03-06
PROD00039,WH002,6,Sale,2023-06-08
PROD00125,WH007,48,Return,2023-08-17
PROD00254,WH000,-5,Restock,2024-04-06
PROD00535,WH004,-8,Return,2023-10-30
PROD00098,WH009,36,Sale,2024-02-24
PROD00203,WH004,-26,Return,2024-10-06
PROD00388,WH008,98,Sale,2024-05-30
PROD00078,WH009,-49,Sale,2023-01-21
PROD00605,WH007,40,Return,2024-11-29
PROD00575,WH005,1,Restock,2024-07-23
PROD00554,WH002,66,Return,2024-03-02
PROD00703,WH006,-44,Restock,2023-02-27
PROD00267,WH005,92,Sale,2023-04-29
PROD00484,WH000,31,Restock,2023-03-14
PROD00359,WH000,25,Sale,2023-06-29
PROD00779,WH009,34,Return,2023-02-09
PROD00595,WH001,97,Restock,2023-05-12
PROD00035,WH005,37,Restock,2023-12-30
PROD00216,WH002,81,Return,2023-04-03
PROD00710,WH009,-36,Sale,2023-01-08
PROD00073,WH001,81,Return,2023-09-20
PROD00328,WH008,19,Sale,2024-07-04
PROD00698,WH005,36,Return,2023-11-29
PROD00204,WH002,100,Restock,2023-09-22
PROD00633,WH004,87,Restock,2023-08-22
PROD00657,WH000,65,Restock,2023-06-12
PROD00553,WH008,-49,Restock,2024-11-13
PROD00661,WH006,14,Return,2023-09-16
PROD00365,WH008,-12,Return,2023-09-07
PROD00023,WH004,31,Return,2024-05-13
PROD00624,WH003,76,Restock,2023-12-29
PROD00160,WH004,86,Restock,2023-12-07
PROD00208,WH006,55,Return,2023-09-19
PROD00051,WH004,71,Restock,2024-07-23
PROD00455,WH002,-40,Sale,2023-08-19
PROD00262,WH007,97,Return,2024-12-20
PROD00241,WH005,19,Sale,2023-05-30
PROD00028,WH000,95,Restock,2023-04-08
PROD00193,WH007,38,Restock,2023-08-27
PROD00122,WH001,97,Return,2024-03-08
PROD00360,WH000,-20,Return,2024-05-14
PROD00344,WH003,19,Sale,2023-04-23
PROD00693,WH000,26,Return,2023-09-11
PROD00142,WH008,-36,Sale,2023-12-10
PROD00483,WH009,57,Restock,2024-10-19
PROD00113,WH009,-44,Restock,2024-01-08
PROD00331,WH006,87,Sale,2024-03-01
PROD00699,WH003,78,Return,2024-03-04
PROD00125,WH009,6,Sale,2024-04-08
PROD00664,WH002,88,Sale,2023-09-01
PROD00555,WH008,74,Restock,2023-01-22
PROD00417,WH008,-7,Sale,2023-04-30
PROD00569,WH004,72,Sale,2023-06-01
PROD00374,WH004,89,Return,2024-11-17
PROD00447,WH001,63,Sale,2024-08-01
PROD00217,WH006,-39,Return,2024-06-22
PROD00167,WH003,83,Sale,2023-03-16
PROD00743,WH000,-37,Return,2024-10-24
PROD00260,WH005,86,Return,2023-12-07
PROD00342,WH004,8,Restock,2024-05-21
PROD00376,WH003,-37,Restock,2023-06-14
PROD00390,WH003,93,Restock,2023-04-08
PROD00064,WH008,34,Return,2023-10-29
PROD00373,WH003,-47,Return,2024-05-18
PROD00500,WH006,18,Sale,2024-03-31
PROD00777,WH004,45,Restock,2023-07-29
PROD00655,WH005,70,Return,2023-02-22
PROD00638,WH009,10,Sale,2024-04-10
PROD00149,WH003,-18,Sale,2024-07-18
PROD00653,WH009,49,Return,2024-08-02
