order_id,customer_id,order_date,channel,store_id,order_status,order_year,order_month
ORD0043462,CUST04896,2024-01-12,Store,STORE021,Shipped,2024,1
ORD0043463,CUST04816,2024-05-07,Online,ONLINE,Shipped,2024,5
ORD0043464,CUST03822,2023-08-11,App,ONLINE,Cancelled,2023,8
ORD0043465,CUST03278,2024-06-23,Online,ONLINE,Shipped,2024,6
ORD0043466,CUST00785,2023-03-13,App,ONLINE,Returned,2023,3
ORD0043467,CUST02294,2024-10-06,App,ONLINE,Delivered,2024,10
ORD0043468,CUST04864,2024-01-25,Store,STORE015,Returned,2024,1
ORD0043469,CUST03352,2024-01-06,Online,ONLINE,Cancelled,2024,1
ORD0043470,CUST01250,2024-07-25,Store,STORE035,Shipped,2024,7
ORD0043471,CUST03887,2023-10-29,App,ONLINE,Shipped,2023,10
ORD0043472,CUST04982,2024-10-09,App,ONLINE,Cancelled,2024,10
ORD0043473,CUST03029,2023-04-29,App,ONLINE,Shipped,2023,4
ORD0043474,CUST02194,2024-11-01,Store,STORE022,Returned,2024,11
ORD0043475,CUST01906,2024-05-18,Online,ONLINE,Cancelled,2024,5
ORD0043476,CUST04300,2023-09-28,App,ONLINE,Cancelled,2023,9
ORD0043477,CUST02193,2024-11-27,Online,ONLINE,Returned,2024,11
ORD0043478,CUST00453,2023-05-01,Online,ONLINE,Shipped,2023,5
ORD0043479,CUST03494,2024-03-10,Online,ONLINE,Cancelled,2024,3
ORD0043480,CUST00225,2024-05-13,Store,STORE005,Cancelled,2024,5
ORD0043481,CUST04438,2024-11-12,Store,STORE007,Cancelled,2024,11
ORD0043482,CUST01047,2023-04-02,App,ONLINE,Shipped,2023,4
ORD0043483,CUST02725,2023-06-29,Store,STORE012,Delivered,2023,6
ORD0043484,CUST02746,2023-10-05,App,ONLINE,Cancelled,2023,10
ORD0043485,CUST03884,2023-01-18,App,ONLINE,Delivered,2023,1
ORD0043486,CUST00409,2024-12-20,Store,STORE028,Shipped,2024,12
ORD0043487,CUST03754,2023-12-26,App,ONLINE,Shipped,2023,12
ORD0043488,CUST01923,2023-12-18,Store,STORE019,Returned,2023,12
ORD0043489,CUST02515,2023-01-05,Store,STORE024,Delivered,2023,1
ORD0043490,CUST02170,2024-06-17,App,ONLINE,Shipped,2024,6
ORD0043491,CUST01397,2024-05-07,Online,ONLINE,Shipped,2024,5
ORD0043492,CUST01588,2024-03-13,App,ONLINE,Delivered,2024,3
ORD0043493,CUST00704,2024-06-14,App,ONLINE,Returned,2024,6
ORD0043494,CUST04026,2023-10-21,App,ONLINE,Shipped,2023,10
ORD0043495,CUST04069,2024-01-25,App,ONLINE,Shipped,2024,1
ORD0043496,CUST01488,2024-12-29,Online,ONLINE,Cancelled,2024,12
ORD0043497,CUST01955,2023-01-09,App,ONLINE,Returned,2023,1
ORD0043498,CUST00597,2023-05-09,Store,STORE006,Returned,2023,5
ORD0043499,CUST04100,2023-01-03,App,ONLINE,Cancelled,2023,1
ORD0043500,CUST02062,2024-08-24,App,ONLINE,Shipped,2024,8
ORD0043501,CUST04892,2023-10-28,Online,ONLINE,Shipped,2023,10
ORD0043502,CUST04830,2023-08-06,App,ONLINE,Delivered,2023,8
ORD0043503,CUST03597,2023-03-17,Online,ONLINE,Shipped,2023,3
ORD0043504,CUST03339,2023-03-01,App,ONLINE,Cancelled,2023,3
ORD0043505,CUST01675,2024-09-23,App,ONLINE,Cancelled,2024,9
ORD0043506,CUST03474,2023-11-11,Online,ONLINE,Cancelled,2023,11
ORD0043507,CUST01700,2023-10-17,App,ONLINE,Cancelled,2023,10
ORD0043508,CUST01324,2024-01-08,App,ONLINE,Shipped,2024,1
ORD0043509,CUST00695,2024-03-27,App,ONLINE,Returned,2024,3
ORD0043510,CUST00734,2023-05-19,Store,STORE028,Shipped,2023,5
ORD0043511,CUST04115,2023-06-27,Store,STORE030,Shipped,2023,6
ORD0043512,CUST03101,2024-07-23,Store,STORE020,Returned,2024,7
ORD0043513,CUST04340,2023-11-12,Store,STORE043,Returned,2023,11
ORD0043514,CUST03082,2024-01-05,Store,STORE021,Returned,2024,1
ORD0043515,CUST02847,2024-06-15,App,ONLINE,Shipped,2024,6
ORD0043516,CUST04039,2023-09-19,App,ONLINE,Cancelled,2023,9
ORD0043517,CUST03761,2023-07-08,Store,STORE007,Returned,2023,7
ORD0043518,CUST03213,2023-12-10,Online,ONLINE,Delivered,2023,12
ORD0043519,CUST03602,2024-02-19,Online,ONLINE,Shipped,2024,2
ORD0043520,CUST00326,2024-04-11,App,ONLINE,Shipped,2024,4
ORD0043521,CUST00257,2023-11-01,Online,ONLINE,Shipped,2023,11
ORD0043522,CUST01293,2024-03-06,Store,STORE025,Cancelled,2024,3
ORD0043523,CUST01972,2024-07-10,App,ONLINE,Cancelled,2024,7
ORD0043524,CUST03286,2024-02-22,Online,ONLINE,Returned,2024,2
ORD0043525,CUST03335,2023-08-28,App,ONLINE,Shipped,2023,8
ORD0043526,CUST01791,2023-06-14,App,ONLINE,Returned,2023,6
ORD0043527,CUST00841,2024-09-13,App,ONLINE,Cancelled,2024,9
ORD0043528,CUST00115,2023-11-25,Online,ONLINE,Cancelled,2023,11
ORD0043529,CUST04167,2024-12-08,Online,ONLINE,Cancelled,2024,12
ORD0043530,CUST01883,2023-04-29,Store,STORE032,Shipped,2023,4
ORD0043531,CUST00980,2024-11-04,App,ONLINE,Cancelled,2024,11
ORD0043532,CUST03555,2023-09-28,Store,STORE044,Shipped,2023,9
ORD0043533,CUST00467,2023-09-14,App,ONLINE,Shipped,2023,9
ORD0043534,CUST01846,2023-01-10,Store,STORE013,Cancelled,2023,1
ORD0043535,CUST02871,2023-08-27,Online,ONLINE,Returned,2023,8
ORD0043536,CUST00468,2023-08-22,Store,STORE011,Shipped,2023,8
ORD0043537,CUST01082,2024-08-24,App,ONLINE,Shipped,2024,8
ORD0043538,CUST00443,2023-06-07,Online,ONLINE,Shipped,2023,6
ORD0043539,CUST02691,2023-10-16,App,ONLINE,Cancelled,2023,10
ORD0043540,CUST00163,2024-06-22,Store,STORE042,Cancelled,2024,6
ORD0043541,CUST01831,2023-08-02,Online,ONLINE,Shipped,2023,8
ORD0043542,CUST03269,2023-04-27,App,ONLINE,Returned,2023,4
ORD0043543,CUST01685,2023-02-08,App,ONLINE,Shipped,2023,2
ORD0043544,CUST02825,2024-05-17,App,ONLINE,Delivered,2024,5
ORD0043545,CUST04513,2024-04-13,Online,ONLINE,Delivered,2024,4
ORD0043546,CUST04239,2024-04-25,Online,ONLINE,Delivered,2024,4
ORD0043547,CUST00572,2023-05-03,Store,STORE026,Delivered,2023,5
ORD0043548,CUST03036,2023-04-21,Store,STORE001,Delivered,2023,4
ORD0043549,CUST04839,2023-12-27,Store,STORE029,Returned,2023,12
ORD0043550,CUST01659,2024-04-01,Store,STORE041,Delivered,2024,4
ORD0043551,CUST00307,2024-05-02,App,ONLINE,Returned,2024,5
ORD0043552,CUST03558,2024-05-02,Online,ONLINE,Cancelled,2024,5
ORD0043553,CUST02946,2024-04-04,Online,ONLINE,Delivered,2024,4
ORD0043554,CUST04359,2023-01-26,Store,STORE002,Shipped,2023,1
ORD0043555,CUST01115,2023-06-14,Online,ONLINE,Returned,2023,6
ORD0043556,CUST02880,2024-12-07,App,ONLINE,Returned,2024,12
ORD0043557,CUST00193,2023-07-31,Online,ONLINE,Shipped,2023,7
ORD0043558,CUST03688,2023-01-30,App,ONLINE,Returned,2023,1
ORD0043559,CUST03581,2024-01-24,Store,STORE020,Cancelled,2024,1
ORD0043560,CUST01740,2023-06-23,Online,ONLINE,Shipped,2023,6
ORD0043561,CUST01608,2023-06-28,Store,STORE027,Returned,2023,6
ORD0043562,CUST00115,2024-09-12,App,ONLINE,Cancelled,2024,9
ORD0043563,CUST03267,2023-11-10,Online,ONLINE,Cancelled,2023,11
ORD0043564,CUST02231,2024-06-10,Online,ONLINE,Delivered,2024,6
ORD0043565,CUST02345,2024-03-02,Online,ONLINE,Shipped,2024,3
ORD0043566,CUST04194,2024-12-29,Online,ONLINE,Delivered,2024,12
ORD0043567,CUST01379,2024-10-17,App,ONLINE,Shipped,2024,10
ORD0043568,CUST01974,2024-12-25,App,ONLINE,Cancelled,2024,12
ORD0043569,CUST00788,2023-01-11,Store,STORE009,Cancelled,2023,1
ORD0043570,CUST04304,2023-04-30,Online,ONLINE,Returned,2023,4
ORD0043571,CUST02211,2023-02-06,Online,ONLINE,Delivered,2023,2
ORD0043572,CUST00479,2024-12-10,App,ONLINE,Shipped,2024,12
ORD0043573,CUST00719,2024-03-16,Store,STORE015,Shipped,2024,3
ORD0043574,CUST00212,2024-04-21,Store,STORE007,Shipped,2024,4
ORD0043575,CUST03189,2024-01-02,Online,ONLINE,Shipped,2024,1
ORD0043576,CUST00131,2023-06-20,App,ONLINE,Delivered,2023,6
ORD0043577,CUST02430,2023-04-04,Online,ONLINE,Shipped,2023,4
ORD0043578,CUST00666,2023-12-03,Store,STORE001,Returned,2023,12
ORD0043579,CUST01802,2024-09-23,Online,ONLINE,Cancelled,2024,9
ORD0043580,CUST00538,2023-08-14,Online,ONLINE,Cancelled,2023,8
ORD0043581,CUST03601,2024-05-25,App,ONLINE,Delivered,2024,5
ORD0043582,CUST00638,2024-06-08,Store,STORE025,Shipped,2024,6
ORD0043583,CUST00032,2024-10-11,App,ONLINE,Shipped,2024,10
ORD0043584,CUST00477,2023-07-07,App,ONLINE,Cancelled,2023,7
ORD0043585,CUST00097,2023-02-08,Online,ONLINE,Cancelled,2023,2
ORD0043586,CUST01981,2023-06-21,Store,STORE002,Returned,2023,6
ORD0043587,CUST02984,2023-09-13,Store,STORE040,Delivered,2023,9
ORD0043588,CUST02023,2023-07-10,Store,STORE041,Delivered,2023,7
ORD0043589,CUST04838,2023-03-06,Store,STORE017,Delivered,2023,3
ORD0043590,CUST01106,2024-05-31,App,ONLINE,Shipped,2024,5
ORD0043591,CUST02214,2024-09-07,Online,ONLINE,Cancelled,2024,9
ORD0043592,CUST03981,2023-09-18,Online,ONLINE,Cancelled,2023,9
ORD0043593,CUST00410,2024-01-04,Store,STORE004,Delivered,2024,1
ORD0043594,CUST02320,2024-02-17,Online,ONLINE,Shipped,2024,2
ORD0043595,CUST00529,2023-03-21,Online,ONLINE,Delivered,2023,3
ORD0043596,CUST04486,2023-02-05,Store,STORE033,Cancelled,2023,2
ORD0043597,CUST00714,2024-05-30,Store,STORE043,Cancelled,2024,5
ORD0043598,CUST01105,2023-08-16,App,ONLINE,Cancelled,2023,8
ORD0043599,CUST01118,2023-06-02,App,ONLINE,Cancelled,2023,6
ORD0043600,CUST02790,2024-10-03,App,ONLINE,Cancelled,2024,10
ORD0043601,CUST02273,2024-09-29,Online,ONLINE,Returned,2024,9
ORD0043602,CUST03463,2023-04-22,Store,STORE008,Delivered,2023,4
ORD0043603,CUST02420,2023-02-17,Store,STORE030,Returned,2023,2
ORD0043604,CUST04405,2024-10-04,App,ONLINE,Delivered,2024,10
ORD0043605,CUST04066,2024-01-23,Store,STORE031,Cancelled,2024,1
ORD0043606,CUST01231,2024-10-14,Store,STORE024,Shipped,2024,10
ORD0043607,CUST03925,2024-12-02,App,ONLINE,Shipped,2024,12
ORD0043608,CUST03244,2024-04-08,Online,ONLINE,Returned,2024,4
ORD0043609,CUST04743,2023-10-28,App,ONLINE,Delivered,2023,10
ORD0043610,CUST02033,2023-01-21,App,ONLINE,Cancelled,2023,1
ORD0043611,CUST04360,2023-07-03,App,ONLINE,Shipped,2023,7
ORD0043612,CUST04726,2023-03-19,Online,ONLINE,Delivered,2023,3
ORD0043613,CUST02330,2024-12-18,Online,ONLINE,Returned,2024,12
ORD0043614,CUST02599,2023-06-27,Online,ONLINE,Shipped,2023,6
ORD0043615,CUST02240,2024-08-01,Store,STORE035,Returned,2024,8
ORD0043616,CUST03357,2024-12-12,App,ONLINE,Shipped,2024,12
ORD0043617,CUST01145,2024-03-11,Online,ONLINE,Returned,2024,3
ORD0043618,CUST01266,2024-02-04,App,ONLINE,Delivered,2024,2
ORD0043619,CUST01074,2023-02-08,Online,ONLINE,Returned,2023,2
ORD0043620,CUST01875,2023-07-14,Store,STORE015,Returned,2023,7
ORD0043621,CUST03886,2023-01-22,Store,STORE015,Shipped,2023,1
ORD0043622,CUST03211,2023-07-05,App,ONLINE,Returned,2023,7
ORD0043623,CUST03322,2024-03-30,App,ONLINE,Shipped,2024,3
ORD0043624,CUST04405,2023-06-04,Online,ONLINE,Cancelled,2023,6
ORD0043625,CUST03017,2023-04-16,Store,STORE042,Delivered,2023,4
ORD0043626,CUST04883,2023-08-10,Online,ONLINE,Returned,2023,8
ORD0043627,CUST00139,2023-05-16,Online,ONLINE,Delivered,2023,5
ORD0043628,CUST02910,2024-01-28,App,ONLINE,Cancelled,2024,1
ORD0043629,CUST02787,2024-01-04,Store,STORE033,Shipped,2024,1
ORD0043630,CUST01474,2024-06-14,Online,ONLINE,Cancelled,2024,6
ORD0043631,CUST03158,2023-03-28,Store,STORE002,Cancelled,2023,3
ORD0043632,CUST00912,2024-05-30,Store,STORE016,Cancelled,2024,5
ORD0043633,CUST01913,2023-06-19,App,ONLINE,Shipped,2023,6
ORD0043634,CUST00652,2024-11-09,Online,ONLINE,Shipped,2024,11
ORD0043635,CUST03396,2023-01-24,Online,ONLINE,Cancelled,2023,1
ORD0043636,CUST00629,2023-04-04,App,ONLINE,Cancelled,2023,4
ORD0043637,CUST00725,2023-05-20,Online,ONLINE,Delivered,2023,5
ORD0043638,CUST00894,2024-02-09,Online,ONLINE,Delivered,2024,2
ORD0043639,CUST01946,2023-01-24,Online,ONLINE,Delivered,2023,1
ORD0043640,CUST00950,2023-01-11,Store,STORE013,Cancelled,2023,1
ORD0043641,CUST00440,2023-11-07,Store,STORE044,Delivered,2023,11
ORD0043642,CUST04865,2024-03-08,Store,STORE027,Delivered,2024,3
ORD0043643,CUST01681,2023-05-08,App,ONLINE,Cancelled,2023,5
ORD0043644,CUST02626,2023-05-04,App,ONLINE,Returned,2023,5
ORD0043645,CUST01339,2024-04-06,Online,ONLINE,Returned,2024,4
ORD0043646,CUST03592,2024-12-01,Store,STORE040,Returned,2024,12
ORD0043647,CUST00526,2023-07-28,Store,STORE007,Shipped,2023,7
ORD0043648,CUST03230,2023-12-20,Store,STORE041,Delivered,2023,12
ORD0043649,CUST03599,2024-12-07,Store,STORE028,Delivered,2024,12
ORD0043650,CUST04895,2023-07-16,Online,ONLINE,Shipped,2023,7
ORD0043651,CUST01368,2023-05-15,App,ONLINE,Shipped,2023,5
ORD0043652,CUST01504,2023-01-04,App,ONLINE,Delivered,2023,1
ORD0043653,CUST04702,2023-06-01,App,ONLINE,Delivered,2023,6
ORD0043654,CUST00630,2023-05-10,Online,ONLINE,Shipped,2023,5
ORD0043655,CUST00871,2023-04-10,Store,STORE012,Returned,2023,4
ORD0043656,CUST03287,2024-05-31,Store,STORE043,Cancelled,2024,5
ORD0043657,CUST02020,2024-12-19,App,ONLINE,Cancelled,2024,12
ORD0043658,CUST02201,2023-11-19,Online,ONLINE,Cancelled,2023,11
ORD0043659,CUST00559,2024-08-14,Online,ONLINE,Delivered,2024,8
ORD0043660,CUST03302,2023-08-31,App,ONLINE,Delivered,2023,8
ORD0043661,CUST02534,2023-03-06,Store,STORE016,Cancelled,2023,3
ORD0043662,CUST01617,2024-09-05,App,ONLINE,Shipped,2024,9
ORD0043663,CUST04977,2024-08-25,Online,ONLINE,Returned,2024,8
ORD0043664,CUST01761,2024-04-04,Online,ONLINE,Cancelled,2024,4
ORD0043665,CUST00739,2024-07-04,Online,ONLINE,Cancelled,2024,7
ORD0043666,CUST02758,2023-04-12,App,ONLINE,Shipped,2023,4
ORD0043667,CUST00213,2023-04-21,Online,ONLINE,Cancelled,2023,4
ORD0043668,CUST01640,2024-09-01,Store,STORE016,Returned,2024,9
ORD0043669,CUST03633,2024-03-07,Online,ONLINE,Returned,2024,3
ORD0043670,CUST04077,2023-03-10,App,ONLINE,Shipped,2023,3
ORD0043671,CUST04037,2023-05-06,Online,ONLINE,Cancelled,2023,5
ORD0043672,CUST00965,2024-06-01,Online,ONLINE,Shipped,2024,6
ORD0043673,CUST01019,2024-12-19,App,ONLINE,Returned,2024,12
ORD0043674,CUST04275,2023-01-02,App,ONLINE,Shipped,2023,1
ORD0043675,CUST01458,2024-11-01,Online,ONLINE,Delivered,2024,11
ORD0043676,CUST04276,2023-04-28,Online,ONLINE,Cancelled,2023,4
ORD0043677,CUST04167,2024-11-12,Store,STORE013,Shipped,2024,11
ORD0043678,CUST00095,2024-07-25,App,ONLINE,Cancelled,2024,7
ORD0043679,CUST02189,2023-04-24,Store,STORE036,Shipped,2023,4
ORD0043680,CUST03177,2024-11-14,App,ONLINE,Shipped,2024,11
ORD0043681,CUST01025,2024-05-02,App,ONLINE,Returned,2024,5
ORD0043682,CUST00049,2024-09-18,Store,STORE002,Shipped,2024,9
ORD0043683,CUST00684,2024-02-05,App,ONLINE,Returned,2024,2
ORD0043684,CUST00819,2023-11-16,Online,ONLINE,Cancelled,2023,11
ORD0043685,CUST00669,2023-07-20,Store,STORE041,Shipped,2023,7
ORD0043686,CUST01637,2024-11-27,Online,ONLINE,Returned,2024,11
ORD0043687,CUST04613,2023-03-20,Online,ONLINE,Shipped,2023,3
ORD0043688,CUST04889,2024-11-01,App,ONLINE,Returned,2024,11
ORD0043689,CUST04302,2023-04-15,Online,ONLINE,Delivered,2023,4
ORD0043690,CUST03897,2023-10-14,App,ONLINE,Cancelled,2023,10
ORD0043691,CUST01411,2023-01-29,App,ONLINE,Returned,2023,1
ORD0043692,CUST02211,2024-10-10,Store,STORE011,Shipped,2024,10
ORD0043693,CUST03943,2023-02-22,App,ONLINE,Cancelled,2023,2
ORD0043694,CUST04369,2024-09-10,Online,ONLINE,Cancelled,2024,9
ORD0043695,CUST01610,2023-10-14,Store,STORE006,Delivered,2023,10
ORD0043696,CUST04122,2023-06-13,Store,STORE042,Returned,2023,6
ORD0043697,CUST00870,2024-08-28,App,ONLINE,Delivered,2024,8
ORD0043698,CUST01048,2023-04-26,Online,ONLINE,Delivered,2023,4
ORD0043699,CUST04161,2023-04-19,App,ONLINE,Delivered,2023,4
ORD0043700,CUST01797,2023-01-24,Store,STORE026,Cancelled,2023,1
ORD0043701,CUST02269,2024-03-10,Online,ONLINE,Cancelled,2024,3
ORD0043702,CUST04251,2023-05-02,Online,ONLINE,Shipped,2023,5
ORD0043703,CUST04764,2024-04-21,Store,STORE036,Delivered,2024,4
ORD0043704,CUST04760,2024-07-09,App,ONLINE,Shipped,2024,7
ORD0043705,CUST01141,2023-12-30,Online,ONLINE,Returned,2023,12
ORD0043706,CUST01976,2023-04-24,Online,ONLINE,Returned,2023,4
ORD0043707,CUST04172,2023-07-20,App,ONLINE,Delivered,2023,7
ORD0043708,CUST04816,2024-03-24,Online,ONLINE,Shipped,2024,3
ORD0043709,CUST02292,2024-08-24,Store,STORE020,Shipped,2024,8
ORD0043710,CUST01949,2023-04-13,Online,ONLINE,Shipped,2023,4
ORD0043711,CUST03463,2023-06-11,Online,ONLINE,Delivered,2023,6
ORD0043712,CUST03296,2024-11-18,Online,ONLINE,Returned,2024,11
ORD0043713,CUST02122,2023-06-13,App,ONLINE,Delivered,2023,6
ORD0043714,CUST03365,2023-03-11,App,ONLINE,Cancelled,2023,3
ORD0043715,CUST01460,2023-01-13,App,ONLINE,Shipped,2023,1
ORD0043716,CUST01795,2024-08-27,Store,STORE043,Cancelled,2024,8
ORD0043717,CUST04609,2023-11-05,Store,STORE033,Shipped,2023,11
ORD0043718,CUST03926,2024-12-21,Store,STORE032,Shipped,2024,12
ORD0043719,CUST04891,2023-02-16,Store,STORE048,Returned,2023,2
ORD0043720,CUST02626,2023-11-03,App,ONLINE,Delivered,2023,11
ORD0043721,CUST01689,2023-07-22,Store,STORE044,Returned,2023,7
ORD0043722,CUST02785,2024-07-29,Store,STORE036,Cancelled,2024,7
ORD0043723,CUST02237,2024-03-22,Online,ONLINE,Cancelled,2024,3
ORD0043724,CUST03555,2023-01-29,Store,STORE043,Returned,2023,1
ORD0043725,CUST02925,2023-10-24,Store,STORE038,Cancelled,2023,10
ORD0043726,CUST03831,2023-11-10,Store,STORE048,Delivered,2023,11
ORD0043727,CUST04491,2024-12-08,Store,STORE044,Returned,2024,12
ORD0043728,CUST02841,2024-09-11,App,ONLINE,Returned,2024,9
ORD0043729,CUST00450,2023-12-28,Store,STORE037,Shipped,2023,12
ORD0043730,CUST00744,2024-03-16,App,ONLINE,Shipped,2024,3
ORD0043731,CUST00708,2023-10-20,Online,ONLINE,Cancelled,2023,10
ORD0043732,CUST04255,2024-07-08,Online,ONLINE,Returned,2024,7
ORD0043733,CUST04081,2023-03-26,App,ONLINE,Shipped,2023,3
ORD0043734,CUST02948,2024-02-04,Store,STORE020,Returned,2024,2
ORD0043735,CUST00966,2024-04-17,App,ONLINE,Cancelled,2024,4
ORD0043736,CUST01647,2023-07-08,Store,STORE022,Cancelled,2023,7
ORD0043737,CUST00282,2024-07-10,Store,STORE021,Shipped,2024,7
ORD0043738,CUST01695,2023-03-26,Online,ONLINE,Returned,2023,3
ORD0043739,CUST02848,2024-12-28,App,ONLINE,Shipped,2024,12
ORD0043740,CUST03058,2023-06-07,App,ONLINE,Shipped,2023,6
ORD0043741,CUST00418,2023-06-07,App,ONLINE,Cancelled,2023,6
ORD0043742,CUST00779,2024-03-20,Online,ONLINE,Shipped,2024,3
ORD0043743,CUST00891,2023-11-11,Store,STORE006,Delivered,2023,11
ORD0043744,CUST01374,2023-12-30,Online,ONLINE,Cancelled,2023,12
ORD0043745,CUST02055,2023-12-11,Online,ONLINE,Delivered,2023,12
ORD0043746,CUST01691,2023-02-25,Store,STORE020,Shipped,2023,2
ORD0043747,CUST02634,2024-07-04,Store,STORE014,Cancelled,2024,7
ORD0043748,CUST04356,2023-05-27,Store,STORE031,Shipped,2023,5
ORD0043749,CUST04563,2023-08-21,Store,STORE033,Delivered,2023,8
ORD0043750,CUST02710,2024-06-06,Store,STORE027,Returned,2024,6
ORD0043751,CUST04378,2024-10-12,Store,STORE037,Cancelled,2024,10
ORD0043752,CUST00816,2024-08-16,Online,ONLINE,Shipped,2024,8
ORD0043753,CUST04589,2023-03-16,Store,STORE047,Cancelled,2023,3
ORD0043754,CUST01442,2023-01-14,Store,STORE035,Shipped,2023,1
ORD0043755,CUST01694,2023-09-17,App,ONLINE,Delivered,2023,9
ORD0043756,CUST03440,2024-09-02,Store,STORE014,Returned,2024,9
ORD0043757,CUST00483,2023-09-26,Online,ONLINE,Delivered,2023,9
ORD0043758,CUST04440,2023-01-20,App,ONLINE,Shipped,2023,1
ORD0043759,CUST03855,2023-08-13,Online,ONLINE,Cancelled,2023,8
ORD0043760,CUST00954,2023-11-18,Online,ONLINE,Cancelled,2023,11
ORD0043761,CUST03846,2023-11-15,App,ONLINE,Delivered,2023,11
ORD0043762,CUST00489,2024-05-13,Online,ONLINE,Delivered,2024,5
ORD0043763,CUST03032,2024-01-16,App,ONLINE,Cancelled,2024,1
ORD0043764,CUST03925,2023-05-04,Store,STORE038,Delivered,2023,5
ORD0043765,CUST03496,2024-04-13,Store,STORE035,Shipped,2024,4
ORD0043766,CUST03162,2023-02-22,Online,ONLINE,Cancelled,2023,2
ORD0043767,CUST03679,2024-11-30,Online,ONLINE,Cancelled,2024,11
ORD0043768,CUST00492,2023-02-01,Online,ONLINE,Returned,2023,2
ORD0043769,CUST02204,2023-04-29,Store,STORE026,Cancelled,2023,4
ORD0043770,CUST00042,2023-02-12,App,ONLINE,Shipped,2023,2
ORD0043771,CUST01115,2023-02-22,Online,ONLINE,Delivered,2023,2
ORD0043772,CUST04521,2023-04-17,Store,STORE013,Delivered,2023,4
ORD0043773,CUST01382,2023-09-21,App,ONLINE,Cancelled,2023,9
ORD0043774,CUST01584,2024-12-12,Online,ONLINE,Delivered,2024,12
ORD0043775,CUST04237,2023-10-14,Online,ONLINE,Cancelled,2023,10
ORD0043776,CUST00602,2024-05-23,Online,ONLINE,Returned,2024,5
ORD0043777,CUST01596,2023-03-30,App,ONLINE,Shipped,2023,3
ORD0043778,CUST00634,2023-07-22,Store,STORE015,Delivered,2023,7
ORD0043779,CUST02392,2024-05-29,App,ONLINE,Shipped,2024,5
ORD0043780,CUST04456,2024-05-13,App,ONLINE,Cancelled,2024,5
ORD0043781,CUST02905,2024-02-08,App,ONLINE,Delivered,2024,2
ORD0043782,CUST02669,2024-09-07,Store,STORE005,Cancelled,2024,9
ORD0043783,CUST04945,2024-05-07,App,ONLINE,Delivered,2024,5
ORD0043784,CUST00833,2024-03-21,App,ONLINE,Cancelled,2024,3
ORD0043785,CUST04285,2024-10-13,App,ONLINE,Cancelled,2024,10
ORD0043786,CUST00014,2023-02-17,App,ONLINE,Returned,2023,2
ORD0043787,CUST02632,2024-02-11,Online,ONLINE,Cancelled,2024,2
ORD0043788,CUST04926,2024-03-04,App,ONLINE,Shipped,2024,3
ORD0043789,CUST04974,2024-07-22,Online,ONLINE,Returned,2024,7
ORD0043790,CUST03882,2024-07-10,App,ONLINE,Returned,2024,7
ORD0043791,CUST03380,2023-09-20,Store,STORE007,Delivered,2023,9
ORD0043792,CUST04468,2024-06-27,Online,ONLINE,Returned,2024,6
ORD0043793,CUST01239,2023-10-20,Store,STORE027,Returned,2023,10
ORD0043794,CUST02390,2023-02-14,App,ONLINE,Returned,2023,2
ORD0043795,CUST00106,2024-11-06,Store,STORE002,Returned,2024,11
ORD0043796,CUST04837,2024-09-21,Online,ONLINE,Cancelled,2024,9
ORD0043797,CUST01693,2024-02-11,App,ONLINE,Delivered,2024,2
ORD0043798,CUST02436,2023-07-12,Online,ONLINE,Cancelled,2023,7
ORD0043799,CUST00044,2023-05-24,Online,ONLINE,Cancelled,2023,5
ORD0043800,CUST01155,2023-05-23,Store,STORE047,Delivered,2023,5
ORD0043801,CUST03636,2024-04-14,Online,ONLINE,Returned,2024,4
ORD0043802,CUST01353,2023-11-04,Online,ONLINE,Delivered,2023,11
ORD0043803,CUST00365,2023-08-03,Store,STORE006,Cancelled,2023,8
ORD0043804,CUST01954,2023-08-31,Online,ONLINE,Delivered,2023,8
ORD0043805,CUST04467,2024-04-02,App,ONLINE,Returned,2024,4
ORD0043806,CUST02144,2023-07-22,Online,ONLINE,Cancelled,2023,7
ORD0043807,CUST00373,2024-06-12,Online,ONLINE,Delivered,2024,6
ORD0043808,CUST04139,2023-07-31,Online,ONLINE,Cancelled,2023,7
ORD0043809,CUST01092,2024-07-30,Online,ONLINE,Shipped,2024,7
ORD0043810,CUST04965,2024-07-15,App,ONLINE,Shipped,2024,7
ORD0043811,CUST04809,2024-09-10,Store,STORE014,Delivered,2024,9
ORD0043812,CUST02381,2024-06-30,Online,ONLINE,Cancelled,2024,6
ORD0043813,CUST03958,2024-01-24,Online,ONLINE,Shipped,2024,1
ORD0043814,CUST00709,2023-08-26,Online,ONLINE,Shipped,2023,8
ORD0043815,CUST02192,2024-01-02,App,ONLINE,Cancelled,2024,1
ORD0043816,CUST02705,2023-10-26,App,ONLINE,Shipped,2023,10
ORD0043817,CUST00768,2023-11-23,App,ONLINE,Cancelled,2023,11
ORD0043818,CUST00182,2024-08-17,Online,ONLINE,Returned,2024,8
ORD0043819,CUST00197,2024-06-16,Store,STORE031,Returned,2024,6
ORD0043820,CUST02764,2024-06-16,Online,ONLINE,Cancelled,2024,6
ORD0043821,CUST00617,2023-10-05,Online,ONLINE,Cancelled,2023,10
ORD0043822,CUST02092,2023-09-02,App,ONLINE,Cancelled,2023,9
ORD0043823,CUST00012,2023-11-11,App,ONLINE,Delivered,2023,11
ORD0043824,CUST04351,2024-03-30,Online,ONLINE,Shipped,2024,3
